prompt,link
Oh wagieeeee,https://twitter.com/CryptoGiggle/status/1704002377173647655/photo/1
"Good morning friends  — ""First light"" 

Made with Midjourney
Prompt  Alt",https://twitter.com/hugovntr/status/1704025821185183779
"Gm.

Love Everyone",https://twitter.com/NowDave_Ai/status/1704131962515128564
"Amazing new Camera movements by 

 !

Try these parameters in your prompts:
-camera zoom in/out
-camera pan left/right/up/down
-camera rotate cw/acw",https://twitter.com/MatanCohenGrumi/status/1703848433386185073
Fibonacci solar wind spiral - very nice!,https://twitter.com/theartofweb/status/1703013820728258675
Good night. Sweet dreams.,https://twitter.com/rin22cal51yn/status/1701603805467693441
"I asked Midjourney to generate a bunch of vintage travel posters for different cities. 

The results are fantastic I'm  in love with Cairo 

(I realise the text makes no sense but I think it looks cool so it stays )

1. London, England",https://twitter.com/AIwithKieran/status/1703889298129313903
"Here's my AI creation of the week using Midjourney, Gen-2 and Pika Labs. Still working on it",https://twitter.com/DavidmComfort/status/1701071234489090524
"Daft Punk Femme Fatale
Prompt in Alt",https://twitter.com/DeRosaDesigns/status/1702738193903235175
"Tuesday after Labor Day is a top five worst day of the year

𝗿𝗲𝘁𝘄𝗲𝗲𝘁 = agree
𝗹𝗶𝗸𝗲 = strongly agree",https://twitter.com/CryptoGiggle/status/1698850725202169955/analytics
"Good afternoon, everybody!

Been messing around with some MEDIEVAL FANTASY stuff and wondered if anyone else had any to share?",https://twitter.com/matterAfactART/status/1703816780542513303
How's Your Day Going? Finished Work Yet?!,https://twitter.com/ai_altdims/status/1704178540089069742
"""Central unit here speaking Valkyr, camouflage and radar jamming active, I have the Tomcat in my sights, request permission to fire...""

""Cyber Assassins - Valkyr""",https://twitter.com/KIAI4RT/status/1703759491873853765
Midjourney is really out of this world!,https://twitter.com/Dreamswillbreal/status/1701709799602475411
"Midjourney is phenomenal!

But, it costs $10/month to use.

Here are 7 FREE AI image generators that may surprise you:",https://twitter.com/theresanaiforit/status/1700929389771247810
"Not a religious person, but I like Buddha's calm and peaceful atmosphere :)",https://twitter.com/mind_pusher_AI/status/1704045901910884476
Underwater Elegance,https://twitter.com/Caelitus_/status/1703818634991173851
"Giving one of my favorite  a  little spin-off using MidJourney AI.

What the fam think?",https://twitter.com/cucubano_uwf/status/1703244940690546851
"If you need a polished app icon, try this Midjourney prompt.

It could save you both time and money.

Prompt: square modern ios app logo design of a [type of app], ios app icon, simple ui, flat design, white background

There are 3 key elements to the prompt:

1. [type of app]… Show more",https://twitter.com/chaseleantj/status/1703381246586569067
"Pika Labs text-to-video

I used a prompt I found in Midjourney magazine:

""grandma washes herbs, top view, sunlight, photo-realistic, professional food photography, sharp focus """,https://twitter.com/anukaakash/status/1703775662736375978
"Dungeon masters  Thank you for your feedback on the previous map. Same questions again for this one.

Is the resolution high enough?
Is the perspective usable for you?
Is the art style appropriate?

Would you / will you use this map?",https://twitter.com/DMJeffChronicle/status/1704186385962250524
Goodnight  Dreaming of a  —v 5.3 release soon.,https://twitter.com/DeRosaDesigns/status/1701772720730435748
Winged whispers during a coffee break.,https://twitter.com/koldo2k/status/1702215059978522880
"In the Midjourney office hours right now.

The team is feeling quite excited about 3D. They said the 3D stuff is looking really really good this week. You can tell David is excited about it. 

MJ + 3D will be game-changing when it happens. Might happen sooner than you think.",https://twitter.com/nickfloats/status/1702039964454633750
Summon,https://twitter.com/Magicianug/status/1701189672280752438
Hi! Need A Little Distraction?,https://twitter.com/ai_altdims/status/1704118143822463128
"Surreal mystical garden
Prompt by: 

 
Thank you for sharing the prompt.",https://twitter.com/sharonmawbry/status/1702031860245684469
"Happy Ganesha to all! 

Here are a few Ganesha's I created using Midjourney. It is stunning what ML can do now a days. Which one do you like the most?",https://twitter.com/ainvvy/status/1704015230479868113
"Relax and enjoy the view!
Happy weekend!",https://twitter.com/sharonmawbry/status/1702996100636983421
"Forget about MidJourney.

Now this tool can generate images with Right text.

Here is how to create any design with text in 3 easy steps: (It’s 100% FREE)",https://twitter.com/HeyAbhishekk/status/1703404379519451455
"Is legacy tech working for you today? Get a platform built for modern markets, with real-time quotes and risk analysis tools.",https://twitter.com/tastytrade/status/1697704126355038403/analytics
"Using http://v0.dev to build this whole room chat interface in minutes. AND dive into every component and interaction to polish.
.

 really delivered Midjourney for UI. 
.
Crazy future! https://v0.dev/r/swunP7t",https://twitter.com/chunonline/status/1702455473612427446
Hackers,https://twitter.com/ENSandAIArt/status/1702496833753456665
"Whitesharks

Music:",https://twitter.com/hausbomber/status/1703830665920483785
midjourney is the best ai and there is no second best.,https://twitter.com/scott_lev_is/status/1704172249211650411
5 default style,https://twitter.com/voxeloops/status/1703390013076160882
"Goodnight , Dreaming of a new  update.",https://twitter.com/DeRosaDesigns/status/1703217615823339532
On The Beach,https://twitter.com/ralphlentjes/status/1703759957449969912
Good night. Sweet dreams.,https://twitter.com/rin22cal51yn/status/1703426945055342882
The Warner Bros. Discovery CEO has a big salary and a big task at the parent company for CNN and Max: turning around a media giant saddled with high debt and multiple challenges,https://twitter.com/barronsonline/status/1699417044712661437/analytics
"Series 'The Character is in Absurd Places.'

'Chucky opening a stand-up comedy club.'

 |",https://twitter.com/aest_artificial/status/1702019310917681531
Good morning Fam,https://twitter.com/CadizFFM/status/1704044431819559184
"Epic Prompt Battle  

 Pop Art... Where culture meets color!

 $25 prize to the winner!

Share your art below",https://twitter.com/HelloUncut/status/1703149047605793063
My Face will Haunt you...,https://twitter.com/EhteshamHayat/status/1702726946139021659
"I stumbled upon a poem by Richard Wilbur called ""The Beautiful Changes"".

I directly used it as a prompt in 

This is just beautiful",https://twitter.com/madremia_ia/status/1704174633275027524
Avoid the Syphonfields.,https://twitter.com/TArbalest/status/1703082935857897686
Good night. Sweet dreams.,https://twitter.com/rin22cal51yn/status/1702700227730526409
Good night. Sweet dreams.,https://twitter.com/rin22cal51yn/status/1702325260149022884
"Epic Prompt Battle 

Beautiful Disaster or Hope... Finding the light and beauty when everything else is lost.

$25 prize to the winner!

Share your art below",https://twitter.com/HelloUncut/status/1701711741556515011
"It’s always a good time for a smart move. So get a broker with the tech, rates, and support you need.",https://twitter.com/tastytrade/status/1697704126409220342/analytics
"AI is everywhere now

Everyone's using some AI tool

ChatGPT, Midjourney, you name it

There are whole businesses centred around AI

But one thing most havent cracked the code to:

Prompt engineering

Here's how to design prompts to get the results you want from AI every time … Show more",https://twitter.com/bladesnstacks/status/1702808612073046430
"• Is it still difficult for you to create mind-blowing images with  ? 

Then you might want to take a look to my 

≈ ᴛᴏᴘ ѕɪх ᴀɪ ᴀʀᴛ ᴄʀᴇᴀᴛᴏʀѕ (ᴘᴛ²) ≈

 THREAD",https://twitter.com/Pilot_wingz/status/1703501970881774040
"A calm coffee, a colliding cosmos.",https://twitter.com/koldo2k/status/1701499759419117936
"Interesting  Not quite the building made from Tetris blocks that I expected, but interesting nonetheless 

Fully AI-generated with Midjourney  Upscaled, sharpened & edited in Photoshop",https://twitter.com/MikeHindle/status/1704035838911197529
"As an avid fan of dioramas and miniature worlds, I couldn’t miss this amazing prompt by my friend 

!

Here are some of my results, which you can use as super nice inputs for 

 :)",https://twitter.com/sraleksandrov/status/1703994763119038711
old school  made by Midjourney,https://twitter.com/pierrechapotot/status/1702880165406048425
Haunted ll,https://twitter.com/aiartjosie/status/1703630368669339914
"Did I ever tell you about that time I asked the Empire for another $6 trillion in credits? - VOLUME UP - a rough test of green-screen video, midjourney art, capcut, Kaiber, and Splash Pro Music.",https://twitter.com/bennash/status/1704189911811678701
Support that speaks your language.,https://twitter.com/tastytrade/status/1697704126367621381/analytics
Very creative - I applied it to my robots :),https://twitter.com/theartofweb/status/1701564386110787834
Good morning!  enjoy your weekend.,https://twitter.com/DeRosaDesigns/status/1703099483192488272
"PROCESS FLOW - FASHION USING MIDJOURNEY + STABLE DIFFUSION + PHOTOSHOP

I went from the starting image (left) to the finished image (right) using Midjourney, Stable Diffusion, and Photoshop! 

----------------------

STEP 1: CREATE THE IMAGE IN MIDJOURNEY
""Woman in a camo… Show more",https://twitter.com/ai_artworkgen/status/1702358871975563319
This makes much more sense to me.,https://twitter.com/SwayMolina/status/1704189945164734479
"If anything, we need more clarity that training ML models is a direct derivative of the artists themselves.

Impersonation on outputs alone doesn't cover commercial gains won by Midjourney and Stability AI.

They do more than allow artist name prompts, they train ON their work.",https://twitter.com/mfrankDude/status/1701836571639746618
Real men wear frocks,https://twitter.com/ViiiFf33713/status/1702294815369470348
When you're running out of fast hour,https://twitter.com/matifrackowiak/status/1700905470809321761
Air Strike!,https://twitter.com/ai_altdims/status/1702417517367423176
The Matrix is real,https://twitter.com/bradlivergood/status/1700967148187689284
"Good morning everyone 

Wish you a wonderful creative day!",https://twitter.com/backto2054/status/1704009647378624823
"Lo-fi album artwork 

 https://linktr.ee/smulockai",https://twitter.com/Smulock_/status/1704115256446837187
"Cosmic Angelica
“Don’t forget to show hospitality to strangers, for some who have done this have entertained angels without realizing it!” - Hebrews 13:2",https://twitter.com/ai_altdims/status/1703787562370752780
"Alert!
Dive into the essence of connection with our latest theme: ""Handshake"" (握手). Showcase the bond, the agreement, or just two hands coming together.   
Theme provided by",https://twitter.com/AI_ArtPrompts/status/1703029147822358842
"Early  is still my favorite ;-)

// BioSignature
An exploration of  life forms on other planets",https://twitter.com/manuW_atx/status/1703161409826103745
prompt: ALT,https://twitter.com/RichBros2/status/1703807593599090815
i will always be impressed with 's own creative choices in conjunction with prompt directives,https://twitter.com/eonloom/status/1703880803564781944
"Same prompt in Midjourney. MJ has more detailed mechanics, but Nijijourney has a better-looking face.",https://twitter.com/BittersweetAo3/status/1703438967650099364
I already miss the summer. Good night,https://twitter.com/maxim_wcg/status/1703114023498399915
"Crystal Lights

Pillars of light decorate the skies, emanating from large crystals. They emit a chiming symphony as they gently resonate, filling the air with crystalline song.",https://twitter.com/AethericaArt/status/1703843153243992314
"Good afternoon. “Putting on the Mask”. aiart midjourney…. Do you feel the need to mask your vulnerability?  I do.  Do you find that in work situations, people mistrust nuance and grey areas, or uncertainty?  It seems that decisiveness and confidence win, even if it’s fake.  I am… Show more",https://twitter.com/hildiebird/status/1703515432781812206
"& Doctor Moreau present:

The Dachshund Chameleon (close-up)",https://twitter.com/daichshunds/status/1703933171103060281
"The 12 year old in me wanted to name this piece ""Wet Dreams"". The adult me renamed it to ""Water Bed"". Both are, admittedly, bad names. Good night all.",https://twitter.com/Caelitus_/status/1703227058397069618
"- 𝗩𝗜𝗦𝗨𝗔𝗟 𝗗𝗜𝗔𝗥𝗬𝟭
The fast generation of variations of  images allows for a quick evaluation of different lighting situations.",https://twitter.com/tristandgrey/status/1704133273839186107
"So how did I make my trippy music video ""Euphoria""?

The entire thing is based on just one Midjourney prompt:

""a strange bizarre scene, vaporware, neon, cinematic movie still, directed by david cronenberg""

Try it out. You'll get the most insane scenes. Different every time.… Show more",https://twitter.com/AIandDesign/status/1703243959806591004
Have a GRReat Day!!,https://twitter.com/ai_altdims/status/1704042644333363312
"Ecom brands will pay you $3k+/month to record 1 tiktok video a day

All you have to do is learn how to use chatgpt + midjourney

Find some brand owners and ask.",https://twitter.com/TheMoeHayek/status/1703846387715080454
"Good morning!  
Have an Adventurous Sunday!",https://twitter.com/DeRosaDesigns/status/1703403499042513296
"""I don't need a fancy suit to be a hero. I was born one.""

--Soldierboy

 
  
 

 


These Images where created Midjourney and http://Picsi.ai easy faceswap by powered by… Show more",https://twitter.com/Zuuhl82/status/1700804174114402615
"Cuando el robot se pone sentimental
When the robot gets sentimental",https://twitter.com/V3rtebral/status/1702394602685181969
"Creating on-brand backdrops with Midjourney: Ingredients Edition!

After much trial & error, I've found a simple way to add & style ingredients in my backdrops.

I'll share the prompt & workflow with you all soon!

Follow 

  for more",https://twitter.com/Salmaaboukarr/status/1703835832937824699
Good morning wherever in the world you are waking up,https://twitter.com/RollVeeTee/status/1703687863357825050
GOoD MorNinG! What's For BreakFast??,https://twitter.com/ai_altdims/status/1704027544406700322
"midjourney, make me a Voltron of sex pests",https://twitter.com/IwriteOK/status/1703290231615549670
"As someone who has generated over 10k 

 images, I am familiar with the process & know what an amazing job 

 did curating and post-processing the dope new  images for 

!!  Gz 

 and 

 for empowering your community members to shine!",https://twitter.com/TaeKwonKrypto/status/1702068928560717870
"PROMPT CHALLENGE 16 #: Jean jullien 

Prompt : [ concept  or character ], by Jean Jullien art --ar 4:5 --v 5.2

You can try —v 5.1  and raw too  

 Inviting all AI artists.",https://twitter.com/Ashokkumarpndy/status/1703110476203467220
"Good morning, good afternoon or good evening wherever you are … from the  

  Q-posket community! ""May the force be with you""

Quote of the day:

""You can start small, but don't think small. Nothing big ever comes from thinking small.

Prompt: [character],… Show more",https://twitter.com/bobcrypto13/status/1704040651904385155
"The Infinite Painting 
 øneheart x reidenshi - distorted memories",https://twitter.com/benjaminbardou/status/1703104267270201715
"baby's first 

 gen
image created",https://twitter.com/byswickie/status/1701728897610789288
"Day 43 of AI art:  T H E S E R P E N T L O R D 
.
.
.",https://twitter.com/LilacShinobi/status/1704186906320458080
"Flood 03
By 

    
For more, visit",https://twitter.com/MsOTtittie/status/1701634342181552474
A preview of what's to come tomorrow.,https://twitter.com/Artedeingenio/status/1703152668179320911
"Prompt: [SUBJECT], sketched with just a few, yet expressive, brush strokes, white background",https://twitter.com/TheFirstRaph/status/1700912010995609942
Lost in City,https://twitter.com/Shiv_Dwiv/status/1703249920709312846
"""AI Gurus"" are lying.

There's no AI automation.

99% of their tools are useless.

• ChatGPT 4 is the best writing AI.
• MidJourney is the best Art Creation AI.
• Google Bard is the best online search AI.

THAT'S IT. This won't change soon.

Stop caring about AI so much.",https://twitter.com/artshapran/status/1703351370219147492
"good night 
wishing you an easy and relaxing weekends 
  v5",https://twitter.com/AlisiniyChayka/status/1702791867169997126
"""Hello there. What's your name?""",https://twitter.com/Caelitus_/status/1703197345796538596
"Easy Minimal Compositions in 

Found a gem this morning while getting ready! The foundation is fairly short so that you can spin it in many directions.

Minimal Composition, cinematic dynamic lighting, muted colors --ar 21:9 --style raw --c 10",https://twitter.com/iamneubert/status/1703785995794260281
"Rainy Day. Poor Panda. 
Don’t float away.

    

https://tiktok.com/t/ZT82Ew9S7/",https://twitter.com/TheRezmyra/status/1701298063459942838
"Stop Using ChatGPT For Academic Research: 7 Best AI Tools For Quick Literature Search and Essay Writing
Visit at: https://wbcomdesigns.com/chatgpt-the-risks-of-using-it-for-academic-research/…",https://twitter.com/techwizw/status/1703999493707071580
"I'm continuing to do with one word prompts for emotions, on Midjourney this one is “frustration” 
how did MJ do?",https://twitter.com/michaeljmuch/status/1702775135835480536
"Introducing the latest Ai artwork that will captivate your senses and spark your imagination. See the fusion of technology and creativity in a mesmerizing display
http://pictorem.com/profile/Vuletta.J…",https://twitter.com/MonteYocho/status/1704060003290628113
"These are complete area repaints of image 1 from previous post.(also in comments)
Crazy,weird and more detailed.",https://twitter.com/OrctonAI/status/1704160415570079901
"I have no idea what I'm doing but this is attempt 1.

Everything but the script is AI. If I didn't care about the script even that can be AI.

ChatGpt > Midjourney > Eleven Labs > Pika Labs + Runway > Runway",https://twitter.com/NabeelAzeezDXB/status/1704171388745941065
"GM Friends

Crafting GMs with Midjourney has been an incredible creative journey.

Seeing each one come to life is magical.

GM allows me to explore my creativity in new ways.

Thank you to everyone who has liked and supported my GMs

Your encouragement inspires me.",https://twitter.com/dark3web1/status/1701113592437948709
"Hi there, experimenting the style of realistic 3D rendering for our beloved pets, also just some outfit ideas for your reference",https://twitter.com/Minecraft2GO_/status/1704191682869112901
"Intertwined

Experience the prompt at:
http://primaprompt.com/prompt/883471",https://twitter.com/primaprompt/status/1704012688030912559
"SUPER CARD GAME PROMPT 

Are you a Magic The Gathering fan and would like to create your own 100% customisable card game?

Good news. With Midjourney it's possible. And I have the prompt you need. 

After a lot of work and a lot of trial and error, I have finally managed to… Show more",https://twitter.com/Artedeingenio/status/1704075359895933348
"from an older work:

photorealistic, a beautiful chinese woman wearing a high detailed Cheongsam, sitting on a bed, romantic mood, beautiful cinematic lighting --ar 2:3 --s 1000 --style raw",https://twitter.com/KIAI4RT/status/1703392932336750700
"The Cooking Lesson.

V5.2",https://twitter.com/artamagig/status/1703889114297184498
"Midweek - Time to take a moment to breathe and dream. 

   

https://tiktok.com/t/ZT8j6HCNM/",https://twitter.com/TheRezmyra/status/1701998592574083408
"In her deep sleep space…

V5.2",https://twitter.com/artamagig/status/1704152679704859023
"CONTROL THE COMPOSITION IN MIDJOURNEY WITH VISUAL BALANCE

Other tokens I use to get a particular composition:
- Asymmetrical
- Symmetrical
- Radial

I spent a couple of years in art school, so I got the idea of these tokens from lessons about visual composition.

Note: As with… Show more",https://twitter.com/ciguleva/status/1703276532721156489
"GM Friends

Crafting GMs with Midjourney has been an incredible creative journey.

Seeing each one come to life is magical.

GM allows me to explore my creativity in new ways.

Thank you to everyone who has liked and supported my GMs

Your encouragement inspires me.",https://twitter.com/dark3web1/status/1702562894968176669
"The coins 

Experimenting with midjourney for generating the environment, and surprisingly it was really fun.",https://twitter.com/kira0s/status/1703465328905453848
"Do You Love Japan?  

Grab these 143 Surreal Japanese Illustration Midjourney Prompts

To get it:

1. RT this tweet
2. Reply 'JAPAN'
3. Follow me 

  

Must follow or can't DM  

P.S.
Grab them while you can",https://twitter.com/ItsAivik/status/1703144265658884285
Good morning. Have a nice day.,https://twitter.com/rin22cal51yn/status/1703535551176171842
"Allways new listings in our shop !
https://aiwondersshop.etsy.com",https://twitter.com/Turbobunny1337/status/1702768042340483229
"Wishing Prime Minister 

 a very Happy Birthday!  Here are some stills from a birthday party that never took place. 

Disclaimer: These are AI generated images.",https://twitter.com/sahidtwt/status/1703303699098116558
"GM Friends

Crafting GMs with Midjourney has been an incredible creative journey.

Seeing each one come to life is magical.

GM allows me to explore my creativity in new ways.

Thank you to everyone who has liked and supported my GMs

Your encouragement inspires me.",https://twitter.com/dark3web1/status/1701475734680981941
Gm! Here's another image I really like but not sure why.  I'm curious to see if anyone else likes it.,https://twitter.com/Nerbts/status/1701319585809703169
"Check out much more on Bilibili Comics - search ""Dragon and Phoenix Flip"" and favorite!
 
  

https://m.bilibilicomics.com/share/reader/mc29?utm_source=app_share_twitter&utm_medium=skiptimemission&systemLang=en&yh=ODMyODQ5MDAy&share_template=1_6&hashtag=midjourney,VRChat,mangalover&time=2023-09-17_21:28:34…",https://twitter.com/GalaxyQ27027995/status/1703463622117388770
"Prompt by 

 
Candyland
Good Night",https://twitter.com/sharonmawbry/status/1704193061088059654
"Writing a talk about the latter half of Monteverdi's life when he was working in Venice.  Asked Midjourney to generate an image of the Doge of Venice, 17th Century - was not disappointed.",https://twitter.com/mrbenengland/status/1701939033784431093
"Need Professional Food Images?

Grab these 145 Professional Food Midjourney Prompts

To get it:

1. RT this tweet
2. Reply 'FOOD'
3. Follow me 

  

Must follow or can't DM   

P.S.
Grab them while you can",https://twitter.com/ItsAivik/status/1702057120294732044
"Introducing new AI artwork—immerse yourself in a world where creativity and technology collide!
http://pictorem.com/profile/Vuletta.J…",https://twitter.com/aiart_Vuletta_J/status/1703756407437205528
"My Works 

As a Batman fan, I'm having amazing times thanks to 

 team & community, 
So many great achievements",https://twitter.com/edizkan_/status/1702747918204039235
"GM friends!

Kicking off an exciting new series made with Midjourney.

Crafting these 350+ images has been a magical creative journey.

Thank you for all the likes & support so far.

Your encouragement inspires me to keep creating.

Have a beautiful day!",https://twitter.com/dark3web1/status/1703287671236575532
Embracing jungle life to the fullest. At least until the bugs come out.,https://twitter.com/Caelitus_/status/1703542679554912332
"One pill makes you larger
And one pill makes you small
And the ones that mother gives you
Don't do anything at all",https://twitter.com/maxim_wcg/status/1704100772223365154
"Symmetry & Calm 

Fully AI-generated with Midjourney. Upscaled, sharpened and edited in Photoshop",https://twitter.com/MikeHindle/status/1702675329553166522
Good morning. Have a nice day.,https://twitter.com/rin22cal51yn/status/1703897687295250835
"The Mona Lisa (Simpson)  
Bidders are going crazy right now",https://twitter.com/FunnyAITweets/status/1703599729542664523
"Drawing of a Beautiful Magical Girl 

Redbubble: https://redbubble.com/shop/ap/152297223…",https://twitter.com/KireiCanvas/status/1703030582169456994
"Drawing of a Beautiful Magical Girl 

Redbubble: https://redbubble.com/shop/ap/152297223…",https://twitter.com/KireiCanvas/status/1703030582169456994
"GM Friends

Crafting GMs with Midjourney has been an incredible creative journey.

Seeing each one come to life is magical.

GM allows me to explore my creativity in new ways.

Thank you to everyone who has liked and supported my GMs

Your encouragement inspires me.",https://twitter.com/dark3web1/status/1702200511347511661
"9 Best Udemy ChatGPT Courses Online 2023

https://jadirectives.com/best-udemy-chatgpt-courses/…",https://twitter.com/FahmidaNushra/status/1701254335978721789
"Prompt reveal - Magical storm

Today I want to show you how I create this effect of what I call a ""magical storm"".
I try to visualize the magical power of the motif, so that it looks powerful.

Chat GPT didn't spit out this prompt, it was… Show more",https://twitter.com/KIAI4RT/status/1702655412191756573
"5 Tools You Need To Grow On X:

1. Midjourney - Visuals

2. Notion - Idea curation

3. Canva — Graphic Templates

4. ChatGPT — Research & drafting

5. Hypefury — Schedule Your Tweets

What are the tools you use daily to create content on X?",https://twitter.com/byalexai/status/1703899134934028578
"|  | |
 |  |  |
 |  |  |  |  |  | 

  in Alt.",https://twitter.com/DBJagua/status/1704184309999878469
"Looking for Professional Ecommerce Stock Images?

Grab these 144 Professional Ecommerce Product Midjourney Prompts

To get it:

1. RT this tweet
2. Reply 'ECOMMERCE'
3. Follow me 

  

Must follow or can't DM    

P.S.
Grab them while you can",https://twitter.com/ItsAivik/status/1702419513474527419
"""My boss thinks I'm an AI genius, (I'm not) it's because I read The Deep View (and he has no idea it exists.)"" 
-Deep View Reader",https://twitter.com/theDeepView/status/1702288836188143893/analytics
Blade,https://twitter.com/Magicianug/status/1703973355039363118
Blade,https://twitter.com/Magicianug/status/1703973355039363118
"Exhausted by existence. 

Have a great Wednesday Fam",https://twitter.com/CadizFFM/status/1702281204043514312
"Half cyborg  
 

 
 and Adobe Premier Rush",https://twitter.com/momblogger/status/1702611961022988316
"Artificial General Intelligence or  in simple terms:

AI today is like a toolbox with specific tools.

 For example,  generates text and  creates images. 

But AGI is the dream of making AI versatile enough to handle all kinds of tasks, like humans do.",https://twitter.com/AnujDTech/status/1702988579654492660
Thank you very much for the opportunity! I had so much fun working on this piece! It was a really fun challenge to try and capture the Dali vibe while making something uniquely my own. I used Midjourney and Photoshop.,https://twitter.com/Pixeldreams_art/status/1701982872670777560
"Hi there, experimenting the style of realistic 3D rendering for our beloved pets, also just some outfit ideas for your reference",https://twitter.com/Minecraft2GO_/status/1704193141119594594
"Tuesday Contemplations

     

https://tiktok.com/t/ZT8jK4Mwh/",https://twitter.com/TheRezmyra/status/1704180213888754008
"GM Friends

Crafting GMs with Midjourney has been an incredible creative journey.

Seeing each one come to life is magical.

GM allows me to explore my creativity in new ways.

Thank you to everyone who has liked and supported my GMs

Your encouragement inspires me.",https://twitter.com/dark3web1/status/1702925283022835847
"http://youtube.com/shorts/kSfPzIDysok…

 Witness the Magic of AI: AdityaL1 Mission to the Sun 

Experience the fusion of creativity & technology in this 1-minute visual journey! 

 Script:   Imagery:   Motion:   Music: 
Don't miss this… Show more",https://twitter.com/pranav_quant/status/1701847890354672106
"http://youtube.com/shorts/kSfPzIDysok…

 Witness the Magic of AI: AdityaL1 Mission to the Sun 

Experience the fusion of creativity & technology in this 1-minute visual journey! 

 Script:   Imagery:   Motion:   Music: 
Don't miss this… Show more",https://twitter.com/pranav_quant/status/1701847890354672106
"Remake of ""Siren Song"" by",https://twitter.com/RedsNotAnArtist/status/1704176800249598337
"GM

Use 

 to generate cute BEANZ girl by 

 ‘s beanz! Happy Tuesday! 

Drop your BEANZ below if you want me to try as well",https://twitter.com/schumichou/status/1704064799397790042
"Enjoy your weekend, folks 

Any nice plans or adventures?",https://twitter.com/MikeHindle/status/1702943116808818886
