prompt,link
"How to get innumerable innovative architectural design inspirations on Midjourney?

Here is a generic prompt to run on any LLM (Claude , ChatGPT) that can generate countless creative prompts to try on any text-to-image tool.

'''
Imagine you are a world leading expert on… Show more",https://twitter.com/umesh_ai/status/1704773494498869525
Good morning and Happy Friday everyone! The end of the week is time for celebration! Kind of like what this girl is doing. What? She's celebrating internally.,https://twitter.com/Caelitus_/status/1705223353076781416
"Photojournalistic Portraits in 

I wanted to maintain my cinematic look while incorporating some vintage elements into the photos. I modified some old prompts that can be easily adjusted by switching color/scene tokens.

Prompts  ALT",https://twitter.com/iamneubert/status/1703423609673535765
Scout,https://twitter.com/Magicianug/status/1704261361667379502
"Would you buy this kitchen?
Landhaus has something timeless.",https://twitter.com/Zuuhl82/status/1705209537597157463
Good night. Sweet dreams.,https://twitter.com/rin22cal51yn/status/1704497874514383094
"OpenAI just announced DALL-E 3, their new AI image generator.

But will it replace Midjourney?

I think it all comes down to 2 things:

1. How good is ChatGPT at understanding the user and writing prompts for Dall-E?

2. How good will Midjourney version 6 be?

Here's why.… Show more",https://twitter.com/chaseleantj/status/1704824456953426130
"Relax and enjoy the view!
Happy weekend!",https://twitter.com/sharonmawbry/status/1702996100636983421
"The coins 

Experimenting with midjourney for generating the environment, and surprisingly it was really fun.",https://twitter.com/kira0s/status/1703465328905453848
"Everyone is all “Midjourney is dead! Dalle-3 is going to kill it!” 

And I’m all: “…I can’t wait to bash them together!”",https://twitter.com/TheoMediaAI/status/1704798470689669506
I already miss the summer. Good night,https://twitter.com/maxim_wcg/status/1703114023498399915
"Midjourney AI can reproduce nearly photo quality imagery of famous people in various positions and different backdrops. 

Imagine the tech that exists behind the scenes. 

If you’re pretending the AI tech that you and I have access to is the most advanced, you’re doing yourself a… Show more",https://twitter.com/doqholliday/status/1702430565444853930
"Color Palette tokens to play with in Midjourney 

 ""Cool Blues and Whites""
 ""Neutrals with Muted Green Accents""
 ""Analogous Sunset Color Palette""
 ""Modern Neon Noir Coloring""",https://twitter.com/nickfloats/status/1704962097539318078
"Remixing sketches and Midjorney by Tim Fu.

Join our upcoming AI workshop, “Midjourney Architecture 4.0” which will focus on developing technical and practical skill sets in using AI for architecture. This workshop will be led by renowned architectural designer Tim Fu, on… Show more",https://twitter.com/parametricarch/status/1704898386392973346
Good night. Sweet dreams.,https://twitter.com/rin22cal51yn/status/1704860524738212010
"..in heaven, all the interesting people are missing..",https://twitter.com/WitoldJG/status/1705178376300855778
"& Doctor Moreau present:

The Dachshund Chameleon (close-up)",https://twitter.com/daichshunds/status/1703933171103060281
"How to get countless new interior design inspirations on Midjourney?

Here is a generic prompt to run on any LLM that can generate numerous creative prompts to try on any text-to-image tool.

'''
Analyze best interior designs in the world in a step by step approach. Mix some of… Show more",https://twitter.com/umesh_ai/status/1705190148470870427
"""End? No, the journey doesn't end here. Death is just another path, one that we all must take. The grey rain-curtain of this world rolls back, and all turns to silver glass, and then you see it."" 

J.R.R.Tolkien 
 Midjourney",https://twitter.com/2112Westy/status/1705071497868362085
Hunter,https://twitter.com/Magicianug/status/1704533046391873750
Eyes of the Abyss,https://twitter.com/aiartjosie/status/1704932044542026147
Upgraded My Alien with Inpainting,https://twitter.com/AiDeiTies/status/1705301276030861318
Good night all,https://twitter.com/maxim_wcg/status/1705296064805261441
"Testing prompts to get the most out of the least words is a worthy goal. In Midjourney, the /shorten command ""analyzes your prompt, highlights some of your prompt's most influential words, and suggests unnecessary words you could remove. With this command, you can optimize your… Show more",https://twitter.com/timetravelr2025/status/1705236261659619448
"Chrome Obsession in 

Chrome plays a huge part in cyberpunk pop-culture. Instead of hiding robotic enhancements, chrome takes on the role of presenting them in the forefront. It's fun to play with the blend of robotics, metal, and organic subjects!

Prompts  ALT",https://twitter.com/iamneubert/status/1705269494418170158
Lost in City,https://twitter.com/Shiv_Dwiv/status/1703249920709312846
"Breaking News

OpenAI releases DALL-E 3 

Midjourney has got competition now. 

 A thread",https://twitter.com/LinusEkenstam/status/1704548965880885335
"The new tools in midjourney make it much better at abstract scientific illustration than before. After some late hours of prompt engineering last night, here are some examples.",https://twitter.com/CesarBiotech/status/1705273301956698480
"The Illustrators MEGAPACK

I studied dozens of illustrators in 
(so you don't have to)

Join me on a mega ride through their styles

Share the love!
Like, Comment, Tag friends ad Retweet!",https://twitter.com/uriraveh/status/1704157833992761726
"Dungeon masters, would you use that map in one of your games? 

Is the Resolution high enough?
Is the perspective OK?
Is the Arstyle appropriate?
Do you prefer with or without a grid?",https://twitter.com/DMJeffChronicle/status/1703874065650389069
Midjourney needs to get out of Discord ASAP,https://twitter.com/nickfloats/status/1704566103307932024
Pink kitty,https://twitter.com/LousheMinna/status/1703741231057236263
Howard Phillips Lovecraft,https://twitter.com/AbelTiffauge/status/1704906967494652166
- Good Morning! Rise n' Shine!,https://twitter.com/ai_altdims/status/1705114712789417992
"Told you it’s a weird day. I’m going to call it Weird Wednesday Art 

 If you want to make this a thing, post your weird art in the comments and tag your friends. 

 Not tagging anyone, if you see it and like it… DO IT 

   … Show more",https://twitter.com/AiDeiTies/status/1704633839128130017
"""Don't try anything behind my back.""",https://twitter.com/Caelitus_/status/1704651088991838654
"Midjourney Office Hours 9.20.23

A quick recap.

Website
- will launch in 2 phases
- Phase 1: ability to view, search etc. of your own images
- Phase 2: will have image creation and social features

Updates to v5 (v5.3?)
- personalization - will help you make what you want… Show more",https://twitter.com/saana_ai/status/1704580546737946664
Art peeked from Midjourney's Community showcase. Prompt for each image is in ALT.,https://twitter.com/0xpeepMJ/status/1705289310625223131
"CONTROL THE COMPOSITION IN MIDJOURNEY WITH VISUAL BALANCE

Other tokens I use to get a particular composition:
- Asymmetrical
- Symmetrical
- Radial

I spent a couple of years in art school, so I got the idea of these tokens from lessons about visual composition.

Note: As with… Show more",https://twitter.com/ciguleva/status/1703276532721156489
Why don’t you find out for yourself? First month for FREE with code “X20”,https://twitter.com/BlueChew/status/1699128512194724293/analytics
"Day 68/100

with  

Winter-Time Photography

PromptALT",https://twitter.com/inversegraphics/status/1705280801133256960
Vibes like that,https://twitter.com/Frederic_gregos/status/1703552464576798847
"I don't want to have to choose between ChatGPT and  after  is released!

So... How about both?

Introducing: ChatJourney!",https://twitter.com/doganuraldesign/status/1704593070086361216
Good morning. Have a nice day.,https://twitter.com/rin22cal51yn/status/1704984347596423319
"""Final Lament of the Cybersiren""",https://twitter.com/cesar20984/status/1705039790406578514
"always trying something new 

 

 won't let me sleep",https://twitter.com/simaleksic_/status/1704649567629664552
"SPACES in  

keywords: ""liminal space"", ""cinematic symmetry""

ALT for prompts.",https://twitter.com/mattburgessca/status/1705243354445869159
"RIP Midjourney?

OpenAI's next version of their image generator, DALL·E 3, is built on ChatGPT and lets you generate and iterate through images simply by using natural language",https://twitter.com/dreamingtulpa/status/1704838833898918160
Goodnight ! Dreaming of a swift release of  —v 5.3,https://twitter.com/DeRosaDesigns/status/1703952665154142488
"The only ChatGPT guide you'll ever need.

Go from beginner to pro with the Ultimate ChatGPT Cheat Sheet.",https://twitter.com/AIToolReport/status/1704534634690666889/analytics
It's wild seeing an established tabletop game company raise over $1 mil for their current campaign that is actively using AI/midjourney art,https://twitter.com/AlmostKirk/status/1702081638027735398
"GM Friends

Crafting GMs with Midjourney has been an incredible creative journey.

Seeing each one come to life is magical.

GM allows me to explore my creativity in new ways.

Thank you to everyone who has liked and supported my GMs

Your encouragement inspires me.",https://twitter.com/dark3web1/status/1702562894968176669
"Tysm AI- You ate.

 Now can you help me with rigging and weight painting??? 

Xoxo Cat",https://twitter.com/catherinethwrst/status/1705283852007244166
"Happy Friday, Folks  The experiments continue 

Fully AI-generated with Midjourney, then upscaled, sharpened and edited in Photoshop",https://twitter.com/MikeHindle/status/1702593535004881268
5 default style,https://twitter.com/voxeloops/status/1703390013076160882
You wake up in the middle of the night and go out on your balcony for a toke and see this wwyd?!,https://twitter.com/ENSandAIArt/status/1704560120523538880
"First day rock climbing in Squamish, BC",https://twitter.com/GanJingWorld/status/1699980889852154231/analytics
"In the midst of a radioactive downpour, a survivalist in neon gear braves the cyberpunk future. Humanity endures, always.    . 
  in Alt.",https://twitter.com/cesar20984/status/1704164044846817631
Good night Fam,https://twitter.com/CadizFFM/status/1704957578953007144
"If you need a polished app icon, try this Midjourney prompt.

It could save you both time and money.

Prompt: square modern ios app logo design of a [type of app], ios app icon, simple ui, flat design, white background

There are 3 key elements to the prompt:

1. [type of app]… Show more",https://twitter.com/chaseleantj/status/1703381246586569067
The holographic universe,https://twitter.com/Jaycoby6427/status/1704633982208393536
"Today`s   

 mixed - random inspiration

    
  prompt  ALT",https://twitter.com/TraffAlex/status/1705219002266501583
"""My boss thinks I'm an AI genius, (I'm not) it's because I read The AI Tool Report (and he has no idea it exists.)"" - AI Tool Report Reader",https://twitter.com/AIToolReport/status/1703785447720415371/analytics
It truly is the best medicine.  It’s also contagious.,https://twitter.com/jinx_aiart/status/1704274969255985311
"The biggest advantage of DALL-E 3 over Midjourney:

It can follow the instructions inside the prompt much more closely.

Look closely at this image made by DALL-E 3. It contains everything inside the prompt.

This will be massive for product design, storytelling and so much more.",https://twitter.com/chaseleantj/status/1704689168004387197
under glow,https://twitter.com/aLikelyGrue/status/1704881605997674545
Be Brave Enough To Defend Yourself.,https://twitter.com/Mertc_ai/status/1705299232041693604
"I don’t think people understand just how quickly many jobs will be replaced by AI.

Ex: Midjourney and DALL-E 3 are now good enough that I find it hard to believe I’ll need to hire a graphic designer.

Knowledge work is going to have a reckoning.",https://twitter.com/mckaywrigley/status/1704557218509774924
"Do you love the nuance in Midjourney?

A word or even a couple letters make all the difference. That goes for made up words too!

I swapped the following token in one of my favorite prompts:

Out: Rococohorrorcore 

In: Rockyhorrorcore 

And after a fair amount of tuning, I… Show more",https://twitter.com/bri_guy_ai/status/1704873708316250188
The perfect helpers  http://opensea.io/StoikAdesign,https://twitter.com/StoikAdesign/status/1705303694072304107
"Midweek - Time to take a moment to breathe and dream. 

   

https://tiktok.com/t/ZT8j6HCNM/",https://twitter.com/TheRezmyra/status/1701998592574083408
Code “X20” gives you a FREE month of BlueChew. Everything is done quickly online and delivered to your door.,https://twitter.com/BlueChew/status/1699128512140173349/analytics
"Great morning!
Some days can feel like a struggle just to get up.  Believe you can do it, whatever it is.  I believe in you too.",https://twitter.com/beholdersai/status/1704497083162501411
"My photo-realistic  experience:

I searched X and the  site for various prompts. 

I settled on one and then made several modifications until I started to see something decent.

It took about an hour to experiment with variations. 

This Prompt by 

 is… Show more",https://twitter.com/AIEXODUS/status/1705235179701170615
"GM friends!

Kicking off an exciting new series made with Midjourney.

Crafting these 350+ images has been a magical creative journey.

Thank you for all the likes & support so far.

Your encouragement inspires me to keep creating.

Have a beautiful day!",https://twitter.com/dark3web1/status/1704374832819773515
"Wishing Prime Minister 

 a very Happy Birthday!  Here are some stills from a birthday party that never took place. 

Disclaimer: These are AI generated images.",https://twitter.com/sahidtwt/status/1703303699098116558
"Maximize your backyard year round with an outdoor kitchen. Expand your outdoor space for cooking, eating, entertaining, and even relaxing. Here are some helpful tips to consider before starting an outdoor kitchen project.",https://twitter.com/BBQ_Guys/status/1095012056091090944/analytics
"midjourney made millions of dollars using the most complex app, with the absolute highest barrier to entry as their interface lol

what does that tell us? i don't know. maybe some things don't matter as much as we think they do",https://twitter.com/peduarte/status/1704804238050710005
"After Us | Ai experimental short film | 

The preliminary images were generated in Midjourney",https://twitter.com/sergeykosenkov/status/1703722487823970639
"Make 10K on Etsy with AI in 2023 in 5 easy steps:

1. Find a niche you're passionate about and research similar shops to see what's selling well.

2. Use Midjourney to create stunning product images that will capture buyers' attention.

3. Set up your Etsy shop and upload your… Show more",https://twitter.com/lebellamyde/status/1704833849178378643
"POSES IN MIDJOURNEY

- Dance Pose
- Dramatic Pose
- Sport Pose
- Catalog Pose
- Headshot
- Candid Pose
- Profile Pose
- High-Fashion Pose

Note: As with everything related to AI, they may not work. It really depends on your prompt.",https://twitter.com/ciguleva/status/1704279068508901821
"Here’s a really fun prompt I got from 

 . This is how it turned out in Midjourney. I’d love to see your creations! 
Candyland",https://twitter.com/jinx_aiart/status/1704230626713387508
"Global Matrix AI -  
Link Below  
http://store.globalmatrixai.com/trends-collect… 

                   … Show… Show more",https://twitter.com/globalmatrixai/status/1705275943739433298
"GM friends!

Kicking off an exciting new series made with Midjourney.

Crafting these 350+ images has been a magical creative journey.

Thank you for all the likes & support so far.

Your encouragement inspires me to keep creating.

Have a beautiful day!",https://twitter.com/dark3web1/status/1705099610224722376
"My Works 

As a Batman fan, I'm having amazing times thanks to 

 team & community, 
So many great achievements",https://twitter.com/edizkan_/status/1702747918204039235
"Code and Ship SaaS App 10x Faster with AI

 Generate your db, APIs, and forms with prompts
 Add your own code on top
 Ship",https://twitter.com/RoqTechnology/status/1684613669475188741/analytics
"Today`s   

 mixed - random inspiration

    
  prompt  ALT",https://twitter.com/TraffAlex/status/1705263477110001750
"Going to compare Midjourney outputs for these prompts. It's a biased comparison since these prompts were selected to look good for DALL·E 3, but I wanted to see the difference! Here's the first:",https://twitter.com/bio_bootloader/status/1704549892004397391
"""Good night"" 



 5 default style",https://twitter.com/voxeloops/status/1705236167594266704
"""Hello World"" GM

It's still hot

Please be careful

 5 default style",https://twitter.com/voxeloops/status/1703884387224588629
"In the Midjourney office hours right now.

The team is feeling quite excited about 3D. They said the 3D stuff is looking really really good this week. You can tell David is excited about it. 

MJ + 3D will be game-changing when it happens. Might happen sooner than you think.",https://twitter.com/nickfloats/status/1702039964454633750
"Digital art storytelling is another way to tell a story is by using animation, thanks to  I can.               . 
!  https://vm.tiktok.com/ZGJW4KmnP/",https://twitter.com/tismyart/status/1703031750081790158
"Good night my community ! 

No doubt…you are the best !

It’s time to achieve your unlimited dreams! enjoy it all night long!",https://twitter.com/backto2054/status/1704924296533922141
"DAYZE
---
rounding out the female portion of the DAYZE series ...

go ahead and brush your shoulders off ladies ... you pimps too 
---",https://twitter.com/Fox_Knight_xxx/status/1704643428020101578
"GM Friends

Crafting GMs with Midjourney has been an incredible creative journey.

Seeing each one come to life is magical.

GM allows me to explore my creativity in new ways.

Thank you to everyone who has liked and supported my GMs

Your encouragement inspires me.",https://twitter.com/dark3web1/status/1702200511347511661
"Do You Like Horror and Mystery?

Grab these 144 Mysterious Liminal Places Midjourney Prompts

To get it:

1. RT this tweet
2. Reply 'MYSTERY'
3. Follow me 

  

Must follow or can't DM   

P.S.
Grab them while you can",https://twitter.com/ItsAivik/status/1702781915336417720
Our photo filmroll keychains make the best gifts. They are super cute and are a great way to keep your memories!,https://twitter.com/Photo_Filmroll/status/1704889934740369677/analytics
"Hold on tight baby, this ride has “Cruise Control”",https://twitter.com/FunnyAITweets/status/1704296720383799552
Espeon cosplay.  I think all the Eevees are adorable. Do you have a favorite?,https://twitter.com/jinx_aiart/status/1704859143369064913
"Using http://v0.dev to build this whole room chat interface in minutes. AND dive into every component and interaction to polish.
.

 really delivered Midjourney for UI. 
.
Crazy future! https://v0.dev/r/swunP7t",https://twitter.com/chunonline/status/1702455473612427446
Boys in bathrooms,https://twitter.com/ViiiFf33713/status/1705082634383020528
"""AI Gurus"" are lying.

There's no AI automation.

99% of their tools are useless.

• ChatGPT 4 is the best writing AI.
• MidJourney is the best Art Creation AI.
• Google Bard is the best online search AI.

THAT'S IT. This won't change soon.

Stop caring about AI so much.",https://twitter.com/artshapran/status/1703351370219147492
"I think DALL·E 3 is not just a stance against MidJourney. It's actually a sneak peak of the upcoming, epic battle of massively multimodal LLMs, against DeepMind Gemini.

Quote: ""DALL·E 3 is built natively on ChatGPT"". This is the key phrase.

DALL·E 3's extraordinary language… Show more",https://twitter.com/DrJimFan/status/1704553166610825695
"300 the movie by Zack Snyder

Today I bring you some action scenes based on King Leonidas from the movie 300, I hope you like them.

Mini guide of cinematographic action scenes: https://twitter.com/MayorKingAI/status/1698436991497433205…

Prompts in ALT",https://twitter.com/MayorKingAI/status/1703452845461148006
"Would you adopt one of these? 
New collection ""Granny humanoids""  coming soon...     
http://opensea.io/StoikAdesign",https://twitter.com/StoikAdesign/status/1704549551246332293
"Thanks to 

 for this prompt.  I will leave it in the ALT of the pictures.",https://twitter.com/yowhatup_Art/status/1704631702352470470
"- Oh Hi, Can I Watch You Sleep?",https://twitter.com/ai_altdims/status/1704963716444541178
"Thanks for the invite. I love carving pumpkins  
I’ll add",https://twitter.com/socialshark/status/1704699234086261208
3) halloween parties high resolution photorealistic photo realism sharp photography a photograph of maximum detail sharp focus intricate details ultra - realistic cinematic lighting volumetric lighting photography      … https://instagr.am/p/CxeBCatIR14/,https://twitter.com/mjmasterpieces/status/1704972428881928458
"Amazing new Camera movements by 

 !

Try these parameters in your prompts:
-camera zoom in/out
-camera pan left/right/up/down
-camera rotate cw/acw",https://twitter.com/MatanCohenGrumi/status/1703848433386185073
"midjourney Vs dall-e 3 

dall-3 really is far superior",https://twitter.com/pranjalsoni_/status/1704565930104103023
"midjourney Vs dall-e 3 

dall-3 really is far superior",https://twitter.com/pranjalsoni_/status/1704565930104103023
"Title : Blue Dragon 
 Artist : LeeDong
 Medium : Midjourney (AI)

             

https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/32507252247297088449062461234160198170273585864150218543551360633296169992193/…",https://twitter.com/SaeraAto_G/status/1704458424539590835
Blown away.,https://twitter.com/Caelitus_/status/1704873168920248820
lost in a field of dreams,https://twitter.com/beholdersai/status/1704596317404553562
Many failed before. Will YOU complete the trial?,https://twitter.com/HeroWarsWeb/status/1705129607744102578/analytics
"Create Your Own Supermodel!

Grab these 140 Supermodel  Photoshoot Midjourney Prompts

To get it:

1. RT this tweet
2. Reply 'SUPERMODEL'
3. Follow me 

  

Must follow or can't DM  

P.S.
Grab them while you can",https://twitter.com/ItsAivik/status/1704231438755762669
"A stray dog in India fell into a river and was guided to safety by three crocodiles.  

Researchers were stunned by the emotional empathy in the reptiles. Crocodiles may possess a greater degree of cognitive and emotional understanding than previously thought.",https://twitter.com/MidjourneyChris/status/1705196500202987529
"Early  is still my favorite ;-)

// BioSignature
An exploration of  life forms on other planets",https://twitter.com/manuW_atx/status/1703161409826103745
"He looks like a cute little Robo Spider, but be careful 

Looking forward to a new week",https://twitter.com/fifty7fifty7/status/1703385773347881148
"Create Your Own Supermodel!

Grab these 140 Supermodel  Photoshoot Midjourney Prompts

To get it:

1. RT this tweet
2. Reply 'SUPERMODEL'
3. Follow me 

  

Must follow or can't DM  

P.S.
Grab them while you can",https://twitter.com/ItsAivik/status/1704231438755762669
"A stray dog in India fell into a river and was guided to safety by three crocodiles.  

Researchers were stunned by the emotional empathy in the reptiles. Crocodiles may possess a greater degree of cognitive and emotional understanding than previously thought.",https://twitter.com/MidjourneyChris/status/1705196500202987529
"Early  is still my favorite ;-)

// BioSignature
An exploration of  life forms on other planets",https://twitter.com/manuW_atx/status/1703161409826103745
"He looks like a cute little Robo Spider, but be careful 

Looking forward to a new week",https://twitter.com/fifty7fifty7/status/1703385773347881148
"SS 03
By 

    
For more, visit",https://twitter.com/MsOTtittie/status/1704506765553918205
"Hey 

 , thanks for the tagI finally made it here lol

Inviting - 

 
 
 
 
 
 
 

    
thanks for the post",https://twitter.com/fifty7fifty7/status/1704326365204598940
"Eyes Wide Shut or Eyes Wide Open ... what do you prefer?

1 - 2 - 3

Thank you for your feedback!

Have a great night!",https://twitter.com/bobcrypto13/status/1704952484555350399
"The Infinite Painting 
 øneheart x reidenshi - distorted memories",https://twitter.com/benjaminbardou/status/1703104267270201715
"He looks like a cute little Robo Spider, but be careful 

Looking forward to a new week",https://twitter.com/fifty7fifty7/status/1703385773347881148
"SS 03
By 

    
For more, visit",https://twitter.com/MsOTtittie/status/1704506765553918205
"Hey 

 , thanks for the tagI finally made it here lol

Inviting - 

 
 
 
 
 
 
 

    
thanks for the post",https://twitter.com/fifty7fifty7/status/1704326365204598940
"Eyes Wide Shut or Eyes Wide Open ... what do you prefer?

1 - 2 - 3

Thank you for your feedback!

Have a great night!",https://twitter.com/bobcrypto13/status/1704952484555350399
"The Infinite Painting 
 øneheart x reidenshi - distorted memories",https://twitter.com/benjaminbardou/status/1703104267270201715
