prompt,link
"CONTROL THE COMPOSITION IN MIDJOURNEY WITH VISUAL BALANCE

Other tokens I use to get a particular composition:
- Asymmetrical
- Symmetrical
- Radial

I spent a couple of years in art school, so I got the idea of these tokens from lessons about visual composition.

Note: As with… Show more",https://twitter.com/ciguleva/status/1703276532721156489
"Elon Musk says Midjourney is cooking something up 

Do you prefer DALL-E or Midjourney?",https://twitter.com/nftnow/status/1704955675753791981
"How to get innumerable innovative architectural design inspirations on Midjourney?

Here is a generic prompt to run on any LLM (Claude , ChatGPT) that can generate countless creative prompts to try on any text-to-image tool.

'''
Imagine you are a world leading expert on… Show more",https://twitter.com/umesh_ai/status/1704773494498869525
"Good night my community ! 

No doubt…you are the best !

It’s time to achieve your unlimited dreams! enjoy it all night long!",https://twitter.com/backto2054/status/1704924296533922141
"THE METAMORPHOSIS

Modern adaptation of ""The Metamorphosis"" by Franz Kafka.  

Created using generative AI tools: RunwayML Gen-2, ZeroScope, SDXL, MidJourney, Bark, ElevenLabs, Coqui, wav2lip. 

Some thoughts and musings",https://twitter.com/rainisto/status/1703780912436056150
"Earth to Billy, are you there?",https://twitter.com/beholdersai/status/1704971014768050398
"LIGHTING IN MIDJOURNEY 

- Low-Light Photography
- Twilight Photography
- Golden Hour Photography
- Blue Hour Photography
- Studio Photography
- Daylight Photography
- Natural Light
- Neon Light

Note: As with everything related to AI, they may not work. It really depends on your… Show more",https://twitter.com/ciguleva/status/1704616084551434407
"Sunny sunday, almost 30 degrees, so...",https://twitter.com/cap_booya73/status/1703356091268989019
"Electric Sunrise! 
Tesla fantasy ad concept art. Made as always with Midjourney, Krita, and Wacom Cintiq 16. Hope you like it",https://twitter.com/TheCrazyAndWild/status/1704954593795252448
Drop your chains and fly,https://twitter.com/Tazibao22/status/1704956162347500003
Did you say something?,https://twitter.com/mberndtgen/status/1704808818717106192
"These aren't real people, these are people I created via MidJourney and according to Elon, it seems things are going to get even better. I have to question very long term, what will humans be doing? 

My Prompts:
Grandpa & grandma: A teary-eyed elderly couple, holding each… Show more",https://twitter.com/Teslaconomics/status/1704966321480585596
my pieces for equinox submission,https://twitter.com/pactalom/status/1704185941080830154
"[museum day]

midjourney + lightroom",https://twitter.com/juliewdesign_/status/1704958411727601958
Midjourney needs to get out of Discord ASAP,https://twitter.com/nickfloats/status/1704566103307932024
"Solace in ink and coffee, as the world outside crumbles.",https://twitter.com/koldo2k/status/1704742281918435531
"PROCESS FLOW - FASHION USING MIDJOURNEY + STABLE DIFFUSION + PHOTOSHOP

I went from the starting image (left) to the finished image (right) using Midjourney, Stable Diffusion, and Photoshop! 

----------------------

STEP 1: CREATE THE IMAGE IN MIDJOURNEY
""Woman in a camo… Show more",https://twitter.com/ai_artworkgen/status/1702358871975563319
Midjourney is really out of this world!,https://twitter.com/Dreamswillbreal/status/1701709799602475411
"Afternoon, everybody!",https://twitter.com/matterAfactART/status/1704924515535356124
Have a nice evening!,https://twitter.com/sharonmawbry/status/1701660942914707564
"Color Palette tokens to play with in Midjourney 

 ""Cool Blues and Whites""
 ""Neutrals with Muted Green Accents""
 ""Analogous Sunset Color Palette""
 ""Modern Neon Noir Coloring""",https://twitter.com/nickfloats/status/1704962097539318078
"""An illuminated cyborg Formula 1 driver takes the lead, surrounded by a sci-fi glow. On track for victory, LED lit brilliance marks every turn.    """,https://twitter.com/cesar20984/status/1704677416705388684
"Easy Minimal Compositions in 

Found a gem this morning while getting ready! The foundation is fairly short so that you can spin it in many directions.

Minimal Composition, cinematic dynamic lighting, muted colors --ar 21:9 --style raw --c 10",https://twitter.com/iamneubert/status/1703785995794260281
Revolt against the Giant,https://twitter.com/CryptoBaggerETH/status/1704827819702833571
"Neural Art Mystic Challenge : Moonlit Dreams

In the realm where dreams and moonlight entwine, 
Let's craft art that's mystical, surreal, and divine!

Unlock the magic, let your creativity gleam,
Share your AI art inspired by Moonlit Dream !

  … Show more",https://twitter.com/NeuralArtistAi/status/1702652355437539574
"Have a nice saturday, Xers!

Shall we start weekend with a sculpture?
This is ""memories"".",https://twitter.com/Tazibao22/status/1702921502176301420
"Dungeon masters  Thank you for your feedback on the previous map. Same questions again for this one.

Is the resolution high enough?
Is the perspective usable for you?
Is the art style appropriate?

Would you / will you use this map?",https://twitter.com/DMJeffChronicle/status/1704186385962250524
Pink kitty,https://twitter.com/LousheMinna/status/1703741231057236263
"Some art explorations for Lunch Break by 

 – one of my fav albums of all time 

// made using midjourney & photoshop.",https://twitter.com/smeeetwt/status/1704509224095551619
"Images generated on Midjourney.

Maybe it's not art, but it's a fun creation to honor Pepito !",https://twitter.com/panthia0808/status/1703824253248770124
"""8 faces of Niji - a prompt in different styles """,https://twitter.com/KIAI4RT/status/1704417828554645508
When you're trying not to die inside,https://twitter.com/matifrackowiak/status/1704892995810775266
"Surreal mystical garden
Prompt by: 

 
Thank you for sharing the prompt.",https://twitter.com/sharonmawbry/status/1702031860245684469
Good morning! Hope you're having a good day so far. It will not be long before the leaves start changing colour where I live. They're pretty in the water.,https://twitter.com/Caelitus_/status/1704845789980156403
"Italian Peasant Girl
              
Prompt in ALT
Original prompt shared by",https://twitter.com/blasfemiadigit/status/1704909204480475419
"Remixing sketches and Midjorney by Tim Fu.

Join our upcoming AI workshop, “Midjourney Architecture 4.0” which will focus on developing technical and practical skill sets in using AI for architecture. This workshop will be led by renowned architectural designer Tim Fu, on… Show more",https://twitter.com/parametricarch/status/1704898386392973346
"BASIC COLOR PALETTES IN MIDJOURNEY

I often use specific colors, but sometimes, especially in the research stage, I use basic color palette tokens:
- Monochromatic
- Warm
- Cool
- Neutral
- Earth-Tone
- Vintage
- Pastel
- Muted

Note: As with everything related to AI, they may… Show more",https://twitter.com/ciguleva/status/1703575095158174140
"GA X’ers,
The weekend is almost upon us.
Time to fix yourself up.",https://twitter.com/OrctonAI/status/1704880661872378159
"POSES IN MIDJOURNEY

- Dance Pose
- Dramatic Pose
- Sport Pose
- Catalog Pose
- Headshot
- Candid Pose
- Profile Pose
- High-Fashion Pose

Note: As with everything related to AI, they may not work. It really depends on your prompt.",https://twitter.com/ciguleva/status/1704279068508901821
"I made this in MidJourney + Canva

Concept of life in a jar

(the sauce jar)",https://twitter.com/spacecasetay/status/1704873285463285922
"How to create endless stunning artistic images with Midjourney?

Here is a template to generate numerous unique and artistic prompts using ChatGPT, Claude, or any LLM:

""Imagine you are an expert prompt creator for a text-to-image tool that accepts prompts under 30 words.… Show more",https://twitter.com/umesh_ai/status/1704129497191395459
"""Cyber Assassins""",https://twitter.com/KIAI4RT/status/1704446332700680239
At least the aliens back home know what happened to their missing brethren now. What do you think? Real or elaborate stunt?,https://twitter.com/DadHatLabs/status/1702163263151079901
Polar nights,https://twitter.com/asmrbirdie/status/1704272268741017711
1 Hour to 1 Minute - Midjourney/Paint 3d/Photoshop. More Art streams this week + ALPHAcast episode 2 tomorrow! <33,https://twitter.com/Kaiotei_/status/1704723649045913855
Good night. Sweet dreams.,https://twitter.com/rin22cal51yn/status/1702700227730526409
"Top 15 AI tools to start your online business in 2023:

1. Website

- Landing site
- 10Web
-Hocoos

2. Blogs

- Writesonic
- Copy AI
-Reword

3. SEO

- SurferSEO
- SEO AI
- RankIQ

4. Image

-MidJourney
- Lexica
- Leonard

5. Video

- Synthesia
- Veed
- Flexclip",https://twitter.com/zumersultana/status/1702941057493959167
- Mesmerising. Look Into My Eyes and Feel My Soul!,https://twitter.com/ai_altdims/status/1704873128084803592
Hunter,https://twitter.com/Magicianug/status/1704533046391873750
"Happy Wednesday!
Abstract ink fusion with alcohol ink
Thank you for your support, your likes, reposts and follows. Thank you for 1400 followers!",https://twitter.com/sharonmawbry/status/1704430001293083043
"& Doctor Moreau present:

The Dachshund Chameleon (close-up)",https://twitter.com/daichshunds/status/1703933171103060281
"....I think I need rest...
        ...sweet Dreams..",https://twitter.com/PedronoSandrine/status/1704657424718630983
"- Oh Hi, Can I Watch You Sleep?",https://twitter.com/ai_altdims/status/1704963716444541178
A Chance Encounter...,https://twitter.com/EhteshamHayat/status/1704214929669230716
Weird Tales,https://twitter.com/tokage522/status/1704873793414635647
5 default style,https://twitter.com/voxeloops/status/1703390013076160882
"""The biker"" 

Love those earrings.",https://twitter.com/Tazibao22/status/1704176948631466335
"It's 4:20 somewhere  

 Let's celebrate this moment with some dope   

Pass this post to your buds & follow for more!",https://twitter.com/HighArtwork/status/1704968744890495285
I already miss the summer. Good night,https://twitter.com/maxim_wcg/status/1703114023498399915
dark knight,https://twitter.com/sunouku/status/1704782654930039140
windcaller,https://twitter.com/aLikelyGrue/status/1704883151351255518
Boys in bathrooms,https://twitter.com/ViiiFf33713/status/1704812127033114668
"Those are stunning 

 thanks for the tag 

These from me via",https://twitter.com/RollVeeTee/status/1704513858767921435
"FINDING MY WAY

Midjourney -> Runway -> After Effects

1/1 for 10 Tezos",https://twitter.com/SquintDev/status/1704898980340175222
"""Portrait of artist.""",https://twitter.com/Tazibao22/status/1704432281669046754
"Told you it’s a weird day. I’m going to call it Weird Wednesday Art 

 If you want to make this a thing, post your weird art in the comments and tag your friends. 

 Not tagging anyone, if you see it and like it… DO IT 

   … Show more",https://twitter.com/AiDeiTies/status/1704633839128130017
「PosterGirl」,https://twitter.com/tsukuyomi2021/status/1704754835160015261
Digitalart painting By Chan Park,https://twitter.com/AI_Corea/status/1704940800042254357
Elon: Something big from Midjourney coming soon,https://twitter.com/WholeMarsBlog/status/1704930114059067850
"""AI Gurus"" are lying.

There's no AI automation.

99% of their tools are useless.

• ChatGPT 4 is the best writing AI.
• MidJourney is the best Art Creation AI.
• Google Bard is the best online search AI.

THAT'S IT. This won't change soon.

Stop caring about AI so much.",https://twitter.com/artshapran/status/1703351370219147492
"Harmony in the cup, storm beyond the door.",https://twitter.com/koldo2k/status/1703654747201265684
"Illusions in Midjourney Tutorial:

A simple process to make Illusions in Midjourney.

Please feel free to share your image below or tag me if you try it. Would love to see what you can make.",https://twitter.com/Nerbts/status/1704263197694505292
"Princess Elsa 
IMAGE PROMPT: ""Princess Elsa, Ice Frost illuminating moonshine, beam; digital painting, extreme detail, 120k,  ultra hd, hyper detailed, white, wlop, digital painting; crystal body""",https://twitter.com/sweetos_art/status/1703082867927253185
Good morning. Have a nice day.,https://twitter.com/rin22cal51yn/status/1704259823624130974
"Hey friends, we just wanted to let you know that enrollment for our October session of AI Filmmaking will open on Tuesday at 11a.

Here is a phenomenal AI generated video from one of our students, Rob. This is such a fun, quirky & creative masterpiece!",https://twitter.com/CuriousRefuge/status/1704956785352700195
"+  and we're removing operators, directors, and  from the narrative.",https://twitter.com/asiliskcom/status/1701631012243943941
guy using a Midjourney AI profile photo & made up story gets featured in The Independent..,https://twitter.com/TedFrench/status/1704413868548624425
"Here is the first picture with the new sensual style, I hope you like it.",https://twitter.com/KIAI4RT/status/1704382908448838045
Flowers for you !,https://twitter.com/sharonmawbry/status/1704463405417943544
"I see so many people complaining about Midjourney's use of Discord

Discord is why Midjourney has been so successful!

Prompting image models effectively is really hard. It turns out the best way to learn is to see what everyone else is doing",https://twitter.com/simonw/status/1704873713060180301
"Alright, I know I've kept you all waiting long enough

Creating on-brand backdrops with Midjourney: Ingredients Edition!

Here are my top 3 ingredient styles that I use on a daily basis… Show more",https://twitter.com/Salmaaboukarr/status/1704820068721283225
Do you walk alone??,https://twitter.com/Noriega_Ai/status/1704943954339270722
Digitalart painting By Chan Park,https://twitter.com/AI_Corea/status/1704940738427912215
"""Neon Thunder: Iron Man's Lightning Storm""",https://twitter.com/cesar20984/status/1704888818833256944
"Guess what? 

I'm declaring this day Girls with glasses Day! 

Girls with glasses are cute! Girls with glasses are sexy! Don't let anyone tell you otherwise. 

Today I will create as many pictures of these beautiful girls with… Show more",https://twitter.com/KIAI4RT/status/1704793887859003601
"Multitudes of fresh wallpapers
Download today's collection @ http://sammy365.art
for Phones & Desktops",https://twitter.com/sammydigitale/status/1704907069630107882
"Make 10K on Etsy with AI in 2023 in 5 easy steps:

1. Find a niche you're passionate about and research similar shops to see what's selling well.

2. Use Midjourney to create stunning product images that will capture buyers' attention.

3. Set up your Etsy shop and upload your… Show more",https://twitter.com/lebellamyde/status/1704833849178378643
"Do you feel lost?

The path is hard and steep. 

Sometimes you feel alone and weak. 

But the greatest challenge of your life. 

Is overcoming yourself.

Don’t let the mirrors fool your gaze.

Embrace them. Find Your Way.

Midjourney
Pika Labs",https://twitter.com/OnwardsProject/status/1704931564830740830
Espeon cosplay.  I think all the Eevees are adorable. Do you have a favorite?,https://twitter.com/jinx_aiart/status/1704859143369064913
"The dude is ready to f*ck you all up! 

Which one is your favorite? 

AI Tool: MidJourney
Exp Prompts: Anime male, cartoon style, ruins in background, blue hair, armed, tattooed, Front view,…",https://twitter.com/Enthusiasm_NFT/status/1703021587224465665
"The coins 

Experimenting with midjourney for generating the environment, and surprisingly it was really fun.",https://twitter.com/kira0s/status/1703465328905453848
"Sorry for being so late, Martin and Sophia!

Here's my contribution.
I'd tag 

, 

  and 

.",https://twitter.com/Tazibao22/status/1704022385375015012
"The Illustrators MEGAPACK

I studied dozens of illustrators in 
(so you don't have to)

Join me on a mega ride through their styles

Share the love!
Like, Comment, Tag friends ad Retweet!",https://twitter.com/uriraveh/status/1704157833992761726
"Unlock Midjourney magic without paying a cent.

Look no further.

These are the top 5 FREE AI art alternatives:",https://twitter.com/futuretechspace/status/1704812558660591763
"I hope I am not late; made for the occasion, I am very fond of this portrait for the sadness and pain it conveys.  

Like it?",https://twitter.com/AleRVG/status/1704948943598051639
"Yesterday I shared a Midjourney prompt to generate ideas for your app interface.

But the interfaces generated usually contain lots of graphics and images - which is not always suitable.

Use this prompt instead if you want a cleaner, simpler design:

modern ios ui/ux design of a… Show more",https://twitter.com/chaseleantj/status/1704099305068601451
Bravery,https://twitter.com/Magicianug/status/1704505713798599132
The ears remind me of this cyborg I generated awhile back through midjourney (yes I can draw before anyone asks lol),https://twitter.com/PartyHog64/status/1704886840585765117
"PROMPT CHALLENGE 16 #: Jean jullien 

Prompt : [ concept  or character ], by Jean Jullien art --ar 4:5 --v 5.2

You can try —v 5.1  and raw too  

 Inviting all AI artists.",https://twitter.com/Ashokkumarpndy/status/1703110476203467220
Tattered,https://twitter.com/Magicianug/status/1704532576499900821
"Artificial General Intelligence or  in simple terms:

AI today is like a toolbox with specific tools.

 For example,  generates text and  creates images. 

But AGI is the dream of making AI versatile enough to handle all kinds of tasks, like humans do.",https://twitter.com/AnujDTech/status/1702988579654492660
"Its Amazing how can 

 extend your imagination",https://twitter.com/Malzahran2/status/1703782960300724264
new terraforming mars kickstarter campaign raised over $1M yet they're using midjourney??? can someone please make it make sense?,https://twitter.com/brennanoonan/status/1701974604464755192
"ready to create stunning AI-powered art? use my referral code with 

 for premium access!",https://twitter.com/ximena_anime10/status/1704075498391834718
"Technology in art isn’t something to fear. There will always be new tools in the artist’s toolbox that allow for innovation in artistic expression.

This new showcase video from Richter, based on visuals created in Midjourney, is a perfect example.",https://twitter.com/Richter102Media/status/1704951645619302869
Blown away.,https://twitter.com/Caelitus_/status/1704873168920248820
"Hey 

 , thanks for the tagI finally made it here lol

Inviting - 

 
 
 
 
 
 
 

    
thanks for the post",https://twitter.com/fifty7fifty7/status/1704326365204598940
"This new motion Ai model is insane! It’s so easy to use and creates realistic results, watch out Midjourney 

Want to know how I did it? 

Thread below",https://twitter.com/aaronfdesign/status/1704946027902509260
"Epic Prompt Battle 

Beautiful Disaster or Hope... Finding the light and beauty when everything else is lost.

$25 prize to the winner!

Share your art below",https://twitter.com/HelloUncut/status/1701711741556515011
"A symphony of nature, where the water sings and the birds dance.",https://twitter.com/Malzahran2/status/1704446460891185534
"Do You Like Horror and Mystery?

Grab these 144 Mysterious Liminal Places Midjourney Prompts

To get it:

1. RT this tweet
2. Reply 'MYSTERY'
3. Follow me 

  

Must follow or can't DM   

P.S.
Grab them while you can",https://twitter.com/ItsAivik/status/1702781915336417720
"I´m super happy about my little vacation next week! 

To get you into vacation mood, too, let´s send Harry the hamster around the world to the most beautiful locations, shall we?

 Prompt  A super cute happy hamster in a coat visits [add your location] as a tourist,… Show more",https://twitter.com/MidjourneyChris/status/1704875073075634300
"& 

 Gen-2 + motion controls. Basically is like having a render engine from still image now. 

cut and adjusted for color and speed of clips in Davinci Resolve. added some glitches with deform diffusion 

Alter. & Barren Gates - Nine Lives",https://twitter.com/Steven_Trueba/status/1702163522254500102
- Hey There! How's Your Day Been So Far?,https://twitter.com/ai_altdims/status/1704858036190503355
magic,https://twitter.com/sunouku/status/1703720896572371019
"I consider 

 an OG Solarpunk artist. 

Before Midjourney flooded our timelines with Solarpunkism, Dustin was the biggest source of inspiration. His work is unique, rooted in biomimicry and realism.  

Looking forward to tonight's space.",https://twitter.com/IrthuSuresh/status/1704852729712287843
"RIP Midjourney?

OpenAI's next version of their image generator, DALL·E 3, is built on ChatGPT and lets you generate and iterate through images simply by using natural language",https://twitter.com/dreamingtulpa/status/1704838833898918160
"Trippy Psychedelic Journey 

Check out my latest Behance Project:
https://behance.net/.../1804.../The-Era-of-Robots-AI-Art…

1:1 AI Art Online Crash Course Available..  DM for details.",https://twitter.com/shahbaz_aiart/status/1704840553664503882
One more before bed!,https://twitter.com/fifty7fifty7/status/1704475089117515882
Still life...,https://twitter.com/PrebenWolff/status/1704963596277428433
"Here's ""The biker"" (portrait format), my submission for the PARIS 2024 open call. 
 
I'd tag my friends:",https://twitter.com/Tazibao22/status/1704553823669207387
- Purple Wings - Yay or Ney??,https://twitter.com/ai_altdims/status/1704812717008122263
"Side-by-sides of DALL•E 3 and Midjourney

Since Midjourney currently doesn't support text (that's coming in the v6 update) I removed the text call-outs from the prompt when running in MJ.

Here's 7 comparisons:",https://twitter.com/nickfloats/status/1704592748303827276
"The Mona Lisa (Simpson)  
Bidders are going crazy right now",https://twitter.com/FunnyAITweets/status/1703599729542664523
"OpenAI just announced DALLE-3, which will be fully integrated with ChatGPT.

It seems a lot better at following detailed prompts, and the visual quality should finally be a match for Midjourney.",https://twitter.com/Lauramaywendel/status/1704555091322171577
"I see trees of green
Red roses too
I see them bloom
For me and you
And I think to myself
What a wonderful world

   - Louis Armstrong

""Wonderful world""",https://twitter.com/KIAI4RT/status/1704865426201550885
Tifa x Bloodborne,https://twitter.com/Radio_poodle/status/1704277188168884276
Almost 900 followers  thank you for your support,https://twitter.com/NouraAbraham/status/1704963422822048010
"""Don't dream your life, live your dream."" 
- Mark Twain

More artworks at: http://clearimaginations.com",https://twitter.com/aiartgallery3/status/1703547984124977251
"Do You Want Those Nostalgic Feelings?

Grab these 141 Vintage Retrowave Midjourney Prompts

To get it:

1. RT this tweet
2. Reply 'RETROWAVE'
3. Follow me 

  

Must follow or can't DM  

P.S.
Grab them while you can",https://twitter.com/ItsAivik/status/1703506670997917913
"ai amazing text to image generator tool is now back in  .  has acquired it .
Its is a competitor of   and free tool.",https://twitter.com/aisolution4you/status/1704946005278330933
"I asked MidJourney to generate a picture showing a group of cyber security professionals ... 

but when I saw the last picture, I was really creeped out",https://twitter.com/cyb3rops/status/1704478406757294175
"This Amazing newbie AI artist just has 20 followers and he is creating great work with  

 !
.
Please give him a follow! 
C’mon we were all there once!",https://twitter.com/JeepersMedia/status/1704224290302812613
"The Infinite Painting 
 øneheart x reidenshi - distorted memories",https://twitter.com/benjaminbardou/status/1703104267270201715
"Hello guys! 
Have you already tried this app? You no longer need Discord to use Midjourney! 

https://app.fengmyshui.com",https://twitter.com/mnts097/status/1704920968483815481
"DALL-E 3 vs MIDJOURNEY

 finally unveiled DALL-E 3!
Is it a 

 killer?

I compare below what both models generate using the exact same prompt.

It appears that DALL-E 3 understands most prompts better than Midjourney...

But judge for yourself!",https://twitter.com/MattGarciaEth/status/1704655146469163197
Would you pick up a hitchhiker?,https://twitter.com/girlsofmidjour/status/1703329682106519947
"I don’t think people understand just how quickly many jobs will be replaced by AI.

Ex: Midjourney and DALL-E 3 are now good enough that I find it hard to believe I’ll need to hire a graphic designer.

Knowledge work is going to have a reckoning.",https://twitter.com/mckaywrigley/status/1704557218509774924
"Good night dear friends 

Free Mind X Collection.
""As time passes, the ""mind"" begins to be reborn in a different galaxy with a new energy, in different bodies. 

1/1  
25 xtz   
https://objkt.com/asset/KT1AfTKRTvcGR43iFeHLr4Sdv8NkWksyvzrE/13…",https://twitter.com/BerkerDalmis/status/1703831183082070474
An Exciting Experience!,https://twitter.com/club_kab/status/1703388861173567830/analytics
Sunsets are the daily reminder to live in the moment. https://redbubble.com/shop/ap/150910233…,https://twitter.com/MargaretWiktor/status/1704913591671877875
"Looks like my liminal empty mall art is going Romania! 

Process:
Made with 4+ midjourney layers>> masked and color corrected in photoshop",https://twitter.com/minimal_macbeth/status/1704926573030457640
"People are quitting their 9-5 jobs.

Why!?

Because using the right AI tools can make you a 6-figure business in months!

We put together a FREE ebook with 11 proven ways to earn passive income using AI, ChatGPT, and MidJourney.

Download your FREE ebook http://news.autogpt.net/subscribe",https://twitter.com/AutoGpt/status/1704383968198455297
"Prompt Share | in ALT. 

I wanted to share another creative prompt with you from the three I mentioned. I had a really busy day at work over the weekend, and I want to express my gratitude for all your support and patience.

Paul Corfield and Hayao Miyazaki are two incredible… Show more",https://twitter.com/ShahHossain/status/1704885326026608953
"Among the top reasons are being laid off or pushed out of work, health concerns, and caregiving responsibilities.",https://twitter.com/barronsonline/status/1674790265482256384/analytics
3) femaler 30 years sketch charcoal and graphyte black red and sepia               https://instagr.am/p/CxdscYyIepc/,https://twitter.com/mjmasterpieces/status/1704928000712552907
"Generate & Profit With A.I ART WITHOUT Any Technical Skills, WITHOUT Any Coding, WITHOUT Writing In Just 5 Minutes DAILY! First Ever ""MidJourney"" Killer A.I Technology Creates & Sells UNLIMITED Ultra Profitable Visuals. For more details visit..  https://bit.ly/3Zk5TLQ",https://twitter.com/almamun_mehebub/status/1703522911427109192
2) femaler 30 years sketch charcoal and graphyte black red and sepia               https://instagr.am/p/Cxdlk1Qo06Q/,https://twitter.com/mjmasterpieces/status/1704911346792272232
"Today's   freshly made!

One of my recent <Blue Ocean Period> concept:

this is 7th artwork.. : )

super talented  of  created this art according to my wishes

.Creating everyday on  on 

https://opensea.io/assets/ethereum/0x495f947276749ce646f68ac8c248420045cb7b5e/8416606293239445603729245185561759308136905379195451964821854865960174878721/…",https://twitter.com/chair_house/status/1704645193256054814
"JUST IN: OpenAI announces DALLE-3, built natively on ChatGPT.

DALLE-3 not only outperforms DALLE-2 but can be used in combination with ChatGPT to generate tailored and detailed prompts.

The MidJourney competitor will be available to all ChatGPT+ users in early October and via… Show more",https://twitter.com/AlphaSignalAI/status/1704588582038405455
"One of the biggest game series in modern boardgames can most CERTAINLY afford an artist. Using midjourney in a published product is shameful, and robs skilled people an opportunity for work.

They can also likely afford not to do have to crowdfund but that’s a different issue.",https://twitter.com/MarcelineLeiman/status/1701980232662622713
"Open edition for 7 days on 

 

Up early and ready to party

5 tez

Midjourney x Photoshop

https://objkt.com/asset/KT1KUPsGS29ZVun5UqFG5S4YhKEgRaz1icZQ/47…",https://twitter.com/shillypreston/status/1703142780896457168
Make me a wardrobe for 2nd anime young woman filled with mini dresses and patterns --v 5.1               https://instagr.am/p/CxdKHEkIqUq/,https://twitter.com/mjmasterpieces/status/1704853705546486179
