prompt,link
"BASIC COLOR PALETTES IN MIDJOURNEY

I often use specific colors, but sometimes, especially in the research stage, I use basic color palette tokens:
- Monochromatic
- Warm
- Cool
- Neutral
- Earth-Tone
- Vintage
- Pastel
- Muted

Note: As with everything related to AI, they may… Show more",https://twitter.com/ciguleva/status/1703575095158174140
Air Strike!,https://twitter.com/ai_altdims/status/1702417517367423176
Good night. Sweet dreams.,https://twitter.com/rin22cal51yn/status/1704138315149037698
"midjourney is nice, but it's way too random for designing assets.

imagine being able to consistently generate assets that stay on-brand.

that's exactly what i'm building.

v1 is already out.

and 1500+ designers, marketers, and artists are using it today.

but i'm building a… Show more",https://twitter.com/dxlantxch/status/1701280526475338191
"Do You Want Those Nostalgic Feelings?

Grab these 141 Vintage Retrowave Midjourney Prompts

To get it:

1. RT this tweet
2. Reply 'RETROWAVE'
3. Follow me 

  

Must follow or can't DM  

P.S.
Grab them while you can",https://twitter.com/ItsAivik/status/1703506670997917913
"SUPER CARD GAME PROMPT 

Are you a Magic The Gathering fan and would like to create your own 100% customisable card game?

Good news. With Midjourney it's possible. And I have the prompt you need. 

After a lot of work and a lot of trial and error, I have finally managed to… Show more",https://twitter.com/Artedeingenio/status/1704075359895933348
Confession,https://twitter.com/aiartjosie/status/1701003368565744005
"Just imagine putting this on a T-Shirt and then sell it to Leopard Lovers 

Easy money

Too many people sleeping on Print On Demand + Midjourney combo 

Don’t mind me 

I’m still earning money from my designs way back in 2021  

If You Want To Start",https://twitter.com/ItsAivik/status/1704103877123944866
Good morning!,https://twitter.com/DeRosaDesigns/status/1701562066673324386
The Endless Painting,https://twitter.com/benjaminbardou/status/1702046853200581045
"Into the woods 

The Midjourney experiment continues…",https://twitter.com/MikeHindle/status/1701584206373982335
Good morning and best wishes for the new day,https://twitter.com/RollVeeTee/status/1704064653607776535
「AutumnCity」,https://twitter.com/tsukuyomi2021/status/1704046417491145011
"MIDJOURNEY vs STABLE DIFFUSION  

LEFT: Midjourney 
RIGHT: Stable Diffusion  (open in a new tab to view)

Which do you prefer?  

PROMPT TEMPLATE: 
""beautiful black albino woman::1.1 iridescent silk outfit, dappled light, electric green and dark purple, intense color… Show more",https://twitter.com/ai_artworkgen/status/1703873664532336933
"Agent AI-F1R3 Codename FIRE
Weapon type sniper, hits a fly at 3.600 m

""Attention FIRE, the target is moving""

""Not for long""

""Cyber Assassins - FIRE""",https://twitter.com/KIAI4RT/status/1704137557150249081
"GM guys!
Sleeping beauty in space.",https://twitter.com/posorom/status/1704127424298983606
Embracing the magic of Midjourney art.,https://twitter.com/fenlandcrafts/status/1702277083966116169
"It's 4:20 somewhere  

 Let's celebrate this moment with some dope   

Pass this post to your buds & follow for more!",https://twitter.com/HighArtwork/status/1704138272832671978
Dreaming of better days ahead. I hope looking at this image brings a sense of calm to you. Good night everyone.,https://twitter.com/Caelitus_/status/1703941138074173944
plants live in the world 2,https://twitter.com/Basil_Pepper/status/1700997521303359614
Have a nice evening!,https://twitter.com/sharonmawbry/status/1701660942914707564
Curses! They are out of mayonnaise!,https://twitter.com/matterAfactART/status/1703841594258882901
Good morning. Have a nice day.,https://twitter.com/rin22cal51yn/status/1703535551176171842
"When the portal opens, the end comes.",https://twitter.com/TArbalest/status/1703414716788252914
"Series 'The Character is in Absurd Places.'

'Sweetie, could you also bring the salt?'

 |",https://twitter.com/aest_artificial/status/1702004216754225274
Real men wear frocks,https://twitter.com/ViiiFf33713/status/1702294815369470348
"Crystal Lights

Pillars of light decorate the skies, emanating from large crystals. They emit a chiming symphony as they gently resonate, filling the air with crystalline song.",https://twitter.com/AethericaArt/status/1703843153243992314
"How are you today?

Love this retro style anime, and the duo tones colors. 

Have a good day",https://twitter.com/backto2054/status/1704068887690531094
"Share Your Best AI Generated Image of the Day here as part of my goal to !         

Share your prompt in ALT so we can all learn together        

Excited to see what you create        

Like & RT each others work   

   

… Show more",https://twitter.com/bobcrypto13/status/1703407550878695908
"Good morning friends  — ""First light"" 

Made with Midjourney
Prompt  Alt",https://twitter.com/hugovntr/status/1704025821185183779
Have a GRReat Day!!,https://twitter.com/ai_altdims/status/1704042644333363312
Good night. Sweet dreams.,https://twitter.com/rin22cal51yn/status/1703426945055342882
"Daft Punk Femme Fatale
Prompt in Alt",https://twitter.com/DeRosaDesigns/status/1702738193903235175
"Goodnight , Dreaming of a new  update.",https://twitter.com/DeRosaDesigns/status/1703217615823339532
"""Blue Angel, ready for take off""",https://twitter.com/KIAI4RT/status/1703662190991954257
Bangkok at sunset. View of Wat Arun from the river.,https://twitter.com/sharonmawbry/status/1703450245231775977
It's wild seeing an established tabletop game company raise over $1 mil for their current campaign that is actively using AI/midjourney art,https://twitter.com/AlmostKirk/status/1702081638027735398
Midjourney is really out of this world!,https://twitter.com/Dreamswillbreal/status/1701709799602475411
Midjourney’s /describe function has some interesting takes on our interstellar friend,https://twitter.com/AlexColomboNYC/status/1702068397578621288
Good night. Sweet dreams.,https://twitter.com/rin22cal51yn/status/1702700227730526409
"Series 'The Character is in Absurd Places.'

'Chucky opening a stand-up comedy club.'

 |",https://twitter.com/aest_artificial/status/1702019310917681531
"PROMPTING IN MIDJOURNEY

Recently, I participated in the competition from Hive3.
Spoiler: I didn't win, but it wasn't the goal. I challenged myself to recreate the apparel style as close to the example as possible.

Let's dive into creating the prompt step by step.",https://twitter.com/ciguleva/status/1702932652658192624
Fibonacci solar wind spiral - very nice!,https://twitter.com/theartofweb/status/1703013820728258675
"Dungeon masters, would you use that map in one of your games? 

Is the Resolution high enough?
Is the perspective OK?
Is the Arstyle appropriate?
Do you prefer with or without a grid?",https://twitter.com/DMJeffChronicle/status/1703874065650389069
Good morning wherever in the world you are waking up,https://twitter.com/RollVeeTee/status/1703687863357825050
"Epic Prompt Battle  

 Pop Art... Where culture meets color!

 $25 prize to the winner!

Share your art below",https://twitter.com/HelloUncut/status/1703149047605793063
"Rate this from 1-10. 

Full body coming soon! 

Mythic War Armor & Nebula",https://twitter.com/simaleksic_/status/1704136425279472041
"Before you start your day,
https://twitter.com/MillLifeMen?twclid=22c2ivtwldv11gv3w4hud01t06

I want to remind you,

That one day

You will wake up and all of a sudden

The heaviness of the last few weeks, months maybe even years,

Will be lifted.

You may not know when that day will come,

But you must stay strong and… Show more",https://twitter.com/MillLifeMen/status/1695516774316343695/photo/1
"Good morning, good afternoon or good evening wherever you are … from the  

  Q-posket community! ""May the force be with you""

Quote of the day:

""You can start small, but don't think small. Nothing big ever comes from thinking small.

Prompt: [character],… Show more",https://twitter.com/bobcrypto13/status/1704040651904385155
At least the aliens back home know what happened to their missing brethren now. What do you think? Real or elaborate stunt?,https://twitter.com/DadHatLabs/status/1702163263151079901
"ninja holding a sword
.
.",https://twitter.com/aihoneysingh/status/1704127227364065362
Hmm. What Are You Thinking About?!,https://twitter.com/ai_altdims/status/1704072848807956877
"from an older work:

photorealistic, a beautiful chinese woman wearing a high detailed Cheongsam, sitting on a bed, romantic mood, beautiful cinematic lighting --ar 2:3 --s 1000 --style raw",https://twitter.com/KIAI4RT/status/1703392932336750700
"If you need a polished app icon, try this Midjourney prompt.

It could save you both time and money.

Prompt: square modern ios app logo design of a [type of app], ios app icon, simple ui, flat design, white background

There are 3 key elements to the prompt:

1. [type of app]… Show more",https://twitter.com/chaseleantj/status/1703381246586569067
"Another ""from above VS from below"" try. ;P
This time even with camera angle changes, the details of characters are great. I like them.",https://twitter.com/posorom/status/1703960943120560306
old school  made by Midjourney,https://twitter.com/pierrechapotot/status/1702880165406048425
"Woman dancing ballet inside a bottle of champagne 
.
.
.",https://twitter.com/aihoneysingh/status/1704128121816207727
"Tesla Robotics Division unveils the new Nexus-7 Solarpunk Mars Colonizer! 
Tesla fantasy ad concept art.  Made as always with Midjourney, Krita, and Wacom Cintiq 16. Hope you like it",https://twitter.com/TheCrazyAndWild/status/1704101171332276599
「GothicGirl」,https://twitter.com/tsukuyomi2021/status/1704060258568589675
"I asked Midjourney to generate a bunch of vintage travel posters for different cities. 

The results are fantastic I'm  in love with Cairo 

(I realise the text makes no sense but I think it looks cool so it stays )

1. London, England",https://twitter.com/AIwithKieran/status/1703889298129313903
"We can only hope. In discovery, Midjourney would need to disclose the original generated image so we can see the alterations he's made.

We're all guessing it's been hardly altered.",https://twitter.com/mfrankDude/status/1701105850826600612
"GM

Use 

 to generate cute BEANZ girl by 

 ‘s beanz! Happy Tuesday! 

Drop your BEANZ below if you want me to try as well",https://twitter.com/schumichou/status/1704064799397790042
"& Doctor Moreau present:

The Dachshund Chameleon (close-up)",https://twitter.com/daichshunds/status/1703933171103060281
Creating whole new dimensions to an image using Vary (Region) on Midjourney’s In Painting feature.,https://twitter.com/ArnoldTrinh/status/1704144824360739230
Arthas Menethil,https://twitter.com/Derifaer/status/1704071220046574079
Messenger of Light - Good Night!,https://twitter.com/ai_altdims/status/1703906748292305261
"Bubbly Friends

Can you imagine an undersea world where your friends are all bubbly talking sea creatures?",https://twitter.com/Caelitus_/status/1703463922206969961
Pink kitty,https://twitter.com/LousheMinna/status/1703741231057236263
**Photograph city buildings real night car and light --s 250**,https://twitter.com/MARK00196327341/status/1704141463225836031
"• Is it still difficult for you to create mind-blowing images with  ? 

Then you might want to take a look to my 

≈ ᴛᴏᴘ ѕɪх ᴀɪ ᴀʀᴛ ᴄʀᴇᴀᴛᴏʀѕ (ᴘᴛ²) ≈

 THREAD",https://twitter.com/Pilot_wingz/status/1703501970881774040
"Digital art storytelling is another way to tell a story is by using animation, thanks to  I can.               . 
!  https://vm.tiktok.com/ZGJW4KmnP/",https://twitter.com/tismyart/status/1703031750081790158
"Midjourney AI can reproduce nearly photo quality imagery of famous people in various positions and different backdrops. 

Imagine the tech that exists behind the scenes. 

If you’re pretending the AI tech that you and I have access to is the most advanced, you’re doing yourself a… Show more",https://twitter.com/doqholliday/status/1702430565444853930
"Big Tattoo Lover? 

Grab these 141 Mysterious Body Tattoos Midjourney Prompts

To get it:

1. RT this tweet
2. Reply 'TATTOO'
3. Follow me 

  

Must follow or can't DM   

P.S.
Grab them while you can",https://twitter.com/ItsAivik/status/1703869054052696371
"""I don't need a fancy suit to be a hero. I was born one.""

--Soldierboy

 
  
 

 


These Images where created Midjourney and http://Picsi.ai easy faceswap by powered by… Show more",https://twitter.com/Zuuhl82/status/1700804174114402615
"Good night  

Stay strong and escape into yours dreams!",https://twitter.com/backto2054/status/1703859186742792671
"Good night dear friends 

Free Mind X Collection.
""As time passes, the ""mind"" begins to be reborn in a different galaxy with a new energy, in different bodies. 

1/1  
25 xtz   
https://objkt.com/asset/KT1AfTKRTvcGR43iFeHLr4Sdv8NkWksyvzrE/13…",https://twitter.com/BerkerDalmis/status/1703831183082070474
"Same prompt in Midjourney. MJ has more detailed mechanics, but Nijijourney has a better-looking face.",https://twitter.com/BittersweetAo3/status/1703438967650099364
Tool:https://maze.guru/?ref=auto,https://twitter.com/MonToNiOo/status/1704145145862717652
Mosaic of letters,https://twitter.com/ModelsOfSweets/status/1704118881554481373
"PROMPT CHALLENGE 16 #: Jean jullien 

Prompt : [ concept  or character ], by Jean Jullien art --ar 4:5 --v 5.2

You can try —v 5.1  and raw too  

 Inviting all AI artists.",https://twitter.com/Ashokkumarpndy/status/1703110476203467220
"Here's my AI creation of the week using Midjourney, Gen-2 and Pika Labs. Still working on it",https://twitter.com/DavidmComfort/status/1701071234489090524
"Pika Labs text-to-video

I used a prompt I found in Midjourney magazine:

""grandma washes herbs, top view, sunlight, photo-realistic, professional food photography, sharp focus """,https://twitter.com/anukaakash/status/1703775662736375978
Good Morning and Happy Tuesday.,https://twitter.com/FrankVeBurns/status/1704117392668786983
"Something quite interesting going on with Midjourney. I've tried Sanskrit mantras as prompts in the past and this wasn't happening, so something's changed most recently.

It's generating a very curious profusion of detail and other-wordliness with Sanskrit in Devanagari

+",https://twitter.com/saamaanyafreaky/status/1703313773237580084
I already miss the summer. Good night,https://twitter.com/maxim_wcg/status/1703114023498399915
"Good night, friends",https://twitter.com/maxim_wcg/status/1703846167786787327
"Giving one of my favorite  a  little spin-off using MidJourney AI.

What the fam think?",https://twitter.com/cucubano_uwf/status/1703244940690546851
"GM Friends

Crafting GMs with Midjourney has been an incredible creative journey.

Seeing each one come to life is magical.

GM allows me to explore my creativity in new ways.

Thank you to everyone who has liked and supported my GMs

Your encouragement inspires me.",https://twitter.com/dark3web1/status/1702562894968176669
"good night 
wishing you an easy and relaxing weekends 
  v5",https://twitter.com/AlisiniyChayka/status/1702791867169997126
i will always be impressed with 's own creative choices in conjunction with prompt directives,https://twitter.com/eonloom/status/1703880803564781944
Ashen,https://twitter.com/aiartjosie/status/1704004868208554026
"""My boss thinks I'm an AI genius, (I'm not) it's because I read The Deep View (and he has no idea it exists.)"" 
-Deep View Reader",https://twitter.com/theDeepView/status/1702288836188143893/analytics
"Did you know you can create your own game or collection trade cards with 

 ?

Which one do you like?

 
 
 

Which game would you like to create?

     … Show more",https://twitter.com/bobcrypto13/status/1704130314748993671
"Interesting  Not quite the building made from Tetris blocks that I expected, but interesting nonetheless 

Fully AI-generated with Midjourney  Upscaled, sharpened & edited in Photoshop",https://twitter.com/MikeHindle/status/1704035838911197529
"Symmetry & Calm 

Fully AI-generated with Midjourney. Upscaled, sharpened and edited in Photoshop",https://twitter.com/MikeHindle/status/1702675329553166522
"Flood 03
By 

    
For more, visit",https://twitter.com/MsOTtittie/status/1701634342181552474
"Introducing new AI artwork—immerse yourself in a world where creativity and technology collide!
http://pictorem.com/profile/Vuletta.J…",https://twitter.com/aiart_Vuletta_J/status/1703756407437205528
"Good morning!  
Have an Adventurous Sunday!",https://twitter.com/DeRosaDesigns/status/1703403499042513296
"prompt▶︎ a illustration of, alley, red paper lanterns, tavern, neon , gustav klimt image, high collar,steampunk, Style like Camille Pissarro's, port city --niji 4",https://twitter.com/azu_aiartist/status/1704116348803039721
"300 the movie by Zack Snyder

Today I bring you some action scenes based on King Leonidas from the movie 300, I hope you like them.

Mini guide of cinematographic action scenes: https://twitter.com/MayorKingAI/status/1698436991497433205…

Prompts in ALT",https://twitter.com/MayorKingAI/status/1703452845461148006
"GM friends!

Kicking off an exciting new series made with Midjourney.

Crafting these 350+ images has been a magical creative journey.

Thank you for all the likes & support so far.

Your encouragement inspires me to keep creating.

Have a beautiful day!",https://twitter.com/dark3web1/status/1703287671236575532
"Get exclusive access to uncensored arts on my Patreon, link in Bio 

 Follow, Like, Comment and Save the Images",https://twitter.com/ZayllorAI/status/1703528145922490514
Hey gorgeous people,https://twitter.com/cap_booya73/status/1703701430178099406
"Banana Pile Realism: A Urban Portrait

https://opensea.io/assets/ethereum/0x495f947276749ce646f68ac8c248420045cb7b5e/48799931908127865342539454459134740439863004021512686238006508736816454041608/…",https://twitter.com/FBD_Agency/status/1700941239645073811
"midjourney, make me a Voltron of sex pests",https://twitter.com/IwriteOK/status/1703290231615549670
"I'm continuing to do with one word prompts for emotions, on Midjourney this one is “frustration” 
how did MJ do?",https://twitter.com/michaeljmuch/status/1702775135835480536
Good morning! Have a wonderful week ahead,https://twitter.com/cap_booya73/status/1703670312045269288
"GM Friends

Crafting GMs with Midjourney has been an incredible creative journey.

Seeing each one come to life is magical.

GM allows me to explore my creativity in new ways.

Thank you to everyone who has liked and supported my GMs

Your encouragement inspires me.",https://twitter.com/dark3web1/status/1701113592437948709
CREATIVE LOGO FOR M WITH ARCHERS ELEMENTS. COLOR WHITE RED. BLACK BACKROUND. MINIMALISM STYLE. EASY LOGO               https://instagr.am/p/CxWuHl1q6-L/,https://twitter.com/mjmasterpieces/status/1703947688012656686
"AI art does not “lack soul.” ChatGPT does, but that’s because it sucks and is primitive. 

What comes out of MidJourney is in fact quite aesthetic and you sound like a pretentious art snob when you try to impose metaphysical concepts onto beauty. Most real human-produced art…",https://twitter.com/AnimeSerbia/status/1703566489767264641
"Rainy Day. Poor Panda. 
Don’t float away.

    

https://tiktok.com/t/ZT82Ew9S7/",https://twitter.com/TheRezmyra/status/1701298063459942838
"Prompt: [SUBJECT], sketched with just a few, yet expressive, brush strokes, white background",https://twitter.com/TheFirstRaph/status/1700912010995609942
"""AI Gurus"" are lying.

There's no AI automation.

99% of their tools are useless.

• ChatGPT 4 is the best writing AI.
• MidJourney is the best Art Creation AI.
• Google Bard is the best online search AI.

THAT'S IT. This won't change soon.

Stop caring about AI so much.",https://twitter.com/artshapran/status/1703351370219147492
MidJourney is always coming up with super interesting stuff,https://twitter.com/randominfo_gems/status/1704139344905138549
"GM Friends

Crafting GMs with Midjourney has been an incredible creative journey.

Seeing each one come to life is magical.

GM allows me to explore my creativity in new ways.

Thank you to everyone who has liked and supported my GMs

Your encouragement inspires me.",https://twitter.com/dark3web1/status/1701475734680981941
"& Doctor Moreau present:

The Dachshund Swan",https://twitter.com/daichshunds/status/1703581108800020501
new terraforming mars kickstarter campaign raised over $1M yet they're using midjourney??? can someone please make it make sense?,https://twitter.com/brennanoonan/status/1701974604464755192
"Writing a talk about the latter half of Monteverdi's life when he was working in Venice.  Asked Midjourney to generate an image of the Doge of Venice, 17th Century - was not disappointed.",https://twitter.com/mrbenengland/status/1701939033784431093
Inspired by some artists from my feed,https://twitter.com/maxim_wcg/status/1703684560825770250
"Need Professional Food Images?

Grab these 145 Professional Food Midjourney Prompts

To get it:

1. RT this tweet
2. Reply 'FOOD'
3. Follow me 

  

Must follow or can't DM   

P.S.
Grab them while you can",https://twitter.com/ItsAivik/status/1702057120294732044
"So how did I make my trippy music video ""Euphoria""?

The entire thing is based on just one Midjourney prompt:

""a strange bizarre scene, vaporware, neon, cinematic movie still, directed by david cronenberg""

Try it out. You'll get the most insane scenes. Different every time.… Show more",https://twitter.com/AIandDesign/status/1703243959806591004
「Stardust  Night」,https://twitter.com/tsukuyomi2021/status/1704106816060400077
"9 Best Udemy ChatGPT Courses Online 2023

https://jadirectives.com/best-udemy-chatgpt-courses/…",https://twitter.com/FahmidaNushra/status/1701254335978721789
"Rainbow Spider  Sound on 
IMAGE PROMPT: ""A close-up macro photo of tiny cute Rainbow Dewdrops spider, perfect spider forms, hyper-realistic, 8K, bright lighting, hyper quality, hyper detailed, vivid pastel color scheme, epic, cinematic, volumetric light."" 
 … Show more",https://twitter.com/sweetos_art/status/1703789577641791573
"""Hello there. What's your name?""",https://twitter.com/Caelitus_/status/1703197345796538596
"GM Friends

Crafting GMs with Midjourney has been an incredible creative journey.

Seeing each one come to life is magical.

GM allows me to explore my creativity in new ways.

Thank you to everyone who has liked and supported my GMs

Your encouragement inspires me.",https://twitter.com/dark3web1/status/1702925283022835847
"GM Friends

Crafting GMs with Midjourney has been an incredible creative journey.

Seeing each one come to life is magical.

GM allows me to explore my creativity in new ways.

Thank you to everyone who has liked and supported my GMs

Your encouragement inspires me.",https://twitter.com/dark3web1/status/1702925283022835847
"Wishing Prime Minister 

 a very Happy Birthday!  Here are some stills from a birthday party that never took place. 

Disclaimer: These are AI generated images.",https://twitter.com/sahidtwt/status/1703303699098116558
"GM Friends

Crafting GMs with Midjourney has been an incredible creative journey.

Seeing each one come to life is magical.

GM allows me to explore my creativity in new ways.

Thank you to everyone who has liked and supported my GMs

Your encouragement inspires me.",https://twitter.com/dark3web1/status/1702200511347511661
"Do You Love Japan?  

Grab these 143 Surreal Japanese Illustration Midjourney Prompts

To get it:

1. RT this tweet
2. Reply 'JAPAN'
3. Follow me 

  

Must follow or can't DM  

P.S.
Grab them while you can",https://twitter.com/ItsAivik/status/1703144265658884285
"Midweek - Time to take a moment to breathe and dream. 

   

https://tiktok.com/t/ZT8j6HCNM/",https://twitter.com/TheRezmyra/status/1701998592574083408
"Lo-fi album artwork 

 https://linktr.ee/smulockai",https://twitter.com/Smulock_/status/1704115256446837187
"http://youtube.com/shorts/kSfPzIDysok…

 Witness the Magic of AI: AdityaL1 Mission to the Sun 

Experience the fusion of creativity & technology in this 1-minute visual journey! 

 Script:   Imagery:   Motion:   Music: 
Don't miss this… Show more",https://twitter.com/pranav_quant/status/1701847890354672106
"The Infinite Painting 
 øneheart x reidenshi - distorted memories",https://twitter.com/benjaminbardou/status/1703104267270201715
Prompt by,https://twitter.com/sharonmawbry/status/1703714671675535710
"http://youtube.com/shorts/kSfPzIDysok…

 Witness the Magic of AI: AdityaL1 Mission to the Sun 

Experience the fusion of creativity & technology in this 1-minute visual journey! 

 Script:   Imagery:   Motion:   Music: 
Don't miss this… Show more",https://twitter.com/pranav_quant/status/1701847890354672106
"The Infinite Painting 
 øneheart x reidenshi - distorted memories",https://twitter.com/benjaminbardou/status/1703104267270201715
Prompt by,https://twitter.com/sharonmawbry/status/1703714671675535710
"The flood is coming

I’m going to show y’all how great I am!",https://twitter.com/StringGawd215/status/1701308047807664543
"Looking for Professional Ecommerce Stock Images?

Grab these 144 Professional Ecommerce Product Midjourney Prompts

To get it:

1. RT this tweet
2. Reply 'ECOMMERCE'
3. Follow me 

  

Must follow or can't DM    

P.S.
Grab them while you can",https://twitter.com/ItsAivik/status/1702419513474527419
"i'd appreciate it if you could use my referral link. it gives me 25% of commission. explore AI art with 

!",https://twitter.com/ali_cars10/status/1703515783635009782
"Explore how AI can revolutionize your content creation!
Introducing my 6-week course: ""How to use AI for Content Creation"". Dive into ChatGPT, Midjourney, Runway for videos, and Vidyo for editing. Ready to elevate your content?

Enroll now!",https://twitter.com/adrian_defi_08/status/1704079275811291209
Untitled 1,https://twitter.com/RedsNotAnArtist/status/1704100858147774938
"Enjoy your weekend, folks 

Any nice plans or adventures?",https://twitter.com/MikeHindle/status/1702943116808818886
"Explore how AI can revolutionize your content creation!
Introducing my 6-week course: ""How to use AI for Content Creation"". Dive into ChatGPT, Midjourney, Runway for videos, and Vidyo for editing. Ready to elevate your content?

Enroll now!",https://twitter.com/adrian_defi_08/status/1704079275811291209
Untitled 1,https://twitter.com/RedsNotAnArtist/status/1704100858147774938
"Enjoy your weekend, folks 

Any nice plans or adventures?",https://twitter.com/MikeHindle/status/1702943116808818886
"A very Australian landscape I recognise from my younger days  
Embodying the emotion of determination",https://twitter.com/theartofweb/status/1704102098894196762
"9 Best Udemy ChatGPT Courses Online 2023

http://jadirectives.com/best-udemy-chatgpt-courses/…",https://twitter.com/FahmidaNushra/status/1701970790432838016
"Harmony in the cup, storm beyond the door.",https://twitter.com/koldo2k/status/1703654747201265684
"Prompt reveal - Magical storm

Today I want to show you how I create this effect of what I call a ""magical storm"".
I try to visualize the magical power of the motif, so that it looks powerful.

Chat GPT didn't spit out this prompt, it was… Show more",https://twitter.com/KIAI4RT/status/1702655412191756573
"The Cooking Lesson.

V5.2",https://twitter.com/artamagig/status/1703889114297184498
"The Mona Lisa (Simpson)  
Bidders are going crazy right now",https://twitter.com/FunnyAITweets/status/1703599729542664523
"Prompt reveal - Magical storm

Today I want to show you how I create this effect of what I call a ""magical storm"".
I try to visualize the magical power of the motif, so that it looks powerful.

Chat GPT didn't spit out this prompt, it was… Show more",https://twitter.com/KIAI4RT/status/1702655412191756573
"The Cooking Lesson.

V5.2",https://twitter.com/artamagig/status/1703889114297184498
"The Mona Lisa (Simpson)  
Bidders are going crazy right now",https://twitter.com/FunnyAITweets/status/1703599729542664523
Good night Fam,https://twitter.com/CadizFFM/status/1703846825206120737
Hope you are enjoying your Saturday Fam,https://twitter.com/CadizFFM/status/1702963661117980953
"Drawing of a Beautiful Magical Girl 

Redbubble: https://redbubble.com/shop/ap/152297223…",https://twitter.com/KireiCanvas/status/1703030582169456994
"Artificial General Intelligence or  in simple terms:

AI today is like a toolbox with specific tools.

 For example,  generates text and  creates images. 

But AGI is the dream of making AI versatile enough to handle all kinds of tasks, like humans do.",https://twitter.com/AnujDTech/status/1702988579654492660
"Half cyborg  
 

 
 and Adobe Premier Rush",https://twitter.com/momblogger/status/1702611961022988316
"Good morning.  

     

https://tiktok.com/t/ZT8jwLJLa/",https://twitter.com/TheRezmyra/status/1704101397761847350
Hope you are enjoying your Saturday Fam,https://twitter.com/CadizFFM/status/1702963661117980953
"Drawing of a Beautiful Magical Girl 

Redbubble: https://redbubble.com/shop/ap/152297223…",https://twitter.com/KireiCanvas/status/1703030582169456994
