prompt,link
"When the portal opens, the end comes.",https://twitter.com/TArbalest/status/1703414716788252914
"Get ready for an epic wilderness adventure this week!

From cozy mountain cabins to serene lake camps, I'll be exploring it all.

Don't worry, I've got my trusty  camera to capture every breathtaking moment.

I can't wait to share these incredible experiences with you!",https://twitter.com/doganuraldesign/status/1703908978365776288
Yep. Still Waiting...,https://twitter.com/ai_altdims/status/1704163441383223591
Midjourney is freaking me out again.,https://twitter.com/AIEXODUS/status/1703853114523017343
"Series 'The Character is in Absurd Places.'

'Sweetie, could you also bring the salt?'

 |",https://twitter.com/aest_artificial/status/1702004216754225274
Vibes like that,https://twitter.com/Frederic_gregos/status/1703552464576798847
"I asked Midjourney to generate a bunch of vintage travel posters for different cities. 

The results are fantastic I'm  in love with Cairo 

(I realise the text makes no sense but I think it looks cool so it stays )

1. London, England",https://twitter.com/AIwithKieran/status/1703889298129313903
"I’ve been gone, and got bit by this thing. Real story. Looked exactly like this.",https://twitter.com/AiDeiTies/status/1704246527965733316
"Get exclusive access to uncensored arts on my Patreon, link in Bio 

 Follow, Like, Comment and Save the Images",https://twitter.com/ZayllorAI/status/1703528145922490514
"Alert! 
Time to strike a chord with our newest theme: ""Musical Note"" (音符). Let the rhythm of creativity flow as you generate art that resonates with the essence of music.  
Theme provided by",https://twitter.com/AI_ArtPrompts/status/1701720812233916718
When you're running out of fast hour,https://twitter.com/matifrackowiak/status/1700905470809321761
"Playing with Runway's new director mode. Here's an extremely quick and dirty test edit of a random mobster opening scene.

 Midjourney images
 Runway motion
 Triniti music
 Eleven Labs voice over
 ChatGPT script
 Capcut edit

Took around 45 min in total.",https://twitter.com/nickfloats/status/1701730019129606382
"Hold on tight baby, this ride has “Cruise Control”",https://twitter.com/FunnyAITweets/status/1704296720383799552
Stop Daydreaming & Get Back To Work!!,https://twitter.com/ai_altdims/status/1704103043208237179
"How to create endless stunning artistic images with Midjourney?

Here is a template to generate numerous unique and artistic prompts using ChatGPT, Claude, or any LLM:

""Imagine you are an expert prompt creator for a text-to-image tool that accepts prompts under 30 words.… Show more",https://twitter.com/umesh_ai/status/1704129497191395459
Goodnight ! Dreaming of a swift release of  —v 5.3,https://twitter.com/DeRosaDesigns/status/1703952665154142488
Good night. Sweet dreams.,https://twitter.com/rin22cal51yn/status/1702700227730526409
"Good night, folks!

Here's ""the bride"".",https://twitter.com/Tazibao22/status/1703524391038890405
Underwater Elegance,https://twitter.com/Caelitus_/status/1703818634991173851
"midjourney is nice, but it's way too random for designing assets.

imagine being able to consistently generate assets that stay on-brand.

that's exactly what i'm building.

v1 is already out.

and 1500+ designers, marketers, and artists are using it today.

but i'm building a… Show more",https://twitter.com/dxlantxch/status/1701280526475338191
"After Us | Ai experimental short film | 

The preliminary images were generated in Midjourney",https://twitter.com/sergeykosenkov/status/1703722487823970639
"The 12 year old in me wanted to name this piece ""Wet Dreams"". The adult me renamed it to ""Water Bed"". Both are, admittedly, bad names. Good night all.",https://twitter.com/Caelitus_/status/1703227058397069618
"MAKING OFF (prompt share)
NEON RED - Part II

It's time to sharing the prompts from my little project : NEON RED.

Enjoy, if it can help you to create something cool!",https://twitter.com/backto2054/status/1702957670796333145
"The coins 

Experimenting with midjourney for generating the environment, and surprisingly it was really fun.",https://twitter.com/kira0s/status/1703465328905453848
"Why Save Old Photos? Because Clearly, Memories Were Overrated Anyway!",https://twitter.com/Dreamcoded56881/status/1704100839869043090
"Avast, me hearties!  It be Talk Like a Pirate Day, so heave too and hand over your booty! May your day be filled with treasure and good times. Yo ho ho!  
Artwork created in",https://twitter.com/KenJaedicke/status/1704312586270109934
"Good night, have a nice rest",https://twitter.com/maxim_wcg/status/1703469561109230008
"Have you played with motion & Midjourney? Here's a prompt: 

""the night in miami, in the style of futurism influence, light white and dark gray, speed and motion, y2k aesthetic, birds-eye-view, pierre-mony chan, webcam photography --style raw""",https://twitter.com/AlexColomboNYC/status/1704282623659438210
"Future Gothic by Tim Fu.

Join our upcoming AI workshop, “Midjourney Architecture 4.0” which will focus on developing technical and practical skill sets in using AI for architecture. This workshop will be led by renowned architectural designer Tim Fu, on September 23 – 24, 2023.… Show more",https://twitter.com/parametricarch/status/1700953635864170919
Lost in City,https://twitter.com/Shiv_Dwiv/status/1703249920709312846
"Sipping the now, with an eye on the cosmos.",https://twitter.com/koldo2k/status/1702921475991261428
"Sunday  pill is a lively Oni girl.
Hope you like her",https://twitter.com/Tazibao22/status/1703494752774095219
old school  made by Midjourney,https://twitter.com/pierrechapotot/status/1702880165406048425
You need a platform built for 2023. Get a platform that keeps up with the market. Tastytrade.,https://twitter.com/tastytrade/status/1704248121482432905/analytics
"Easy Minimal Compositions in 

Found a gem this morning while getting ready! The foundation is fairly short so that you can spin it in many directions.

Minimal Composition, cinematic dynamic lighting, muted colors --ar 21:9 --style raw --c 10",https://twitter.com/iamneubert/status/1703785995794260281
Good night. Sweet dreams.,https://twitter.com/rin22cal51yn/status/1703426945055342882
Avoid the Syphonfields.,https://twitter.com/TArbalest/status/1703082935857897686
Catching butterflies.,https://twitter.com/Caelitus_/status/1704179797209825314
"Neural Art Mystic Challenge : Moonlit Dreams

In the realm where dreams and moonlight entwine, 
Let's craft art that's mystical, surreal, and divine!

Unlock the magic, let your creativity gleam,
Share your AI art inspired by Moonlit Dream !

  … Show more",https://twitter.com/NeuralArtistAi/status/1702652355437539574
Fibonacci solar wind spiral - very nice!,https://twitter.com/theartofweb/status/1703013820728258675
It's wild seeing an established tabletop game company raise over $1 mil for their current campaign that is actively using AI/midjourney art,https://twitter.com/AlmostKirk/status/1702081638027735398
"PROCESS FLOW - FASHION USING MIDJOURNEY + STABLE DIFFUSION + PHOTOSHOP

I went from the starting image (left) to the finished image (right) using Midjourney, Stable Diffusion, and Photoshop! 

----------------------

STEP 1: CREATE THE IMAGE IN MIDJOURNEY
""Woman in a camo… Show more",https://twitter.com/ai_artworkgen/status/1702358871975563319
"Congrats on the promotion.

That 5min AI briefing you read every morning - it’s really leveled up your game.",https://twitter.com/aaditsh/status/1703793075624054957/analytics
"Allways new listings in our shop !
https://aiwondersshop.etsy.com",https://twitter.com/Turbobunny1337/status/1702768042340483229
Goodnight  Dreaming of a  —v 5.3 release soon.,https://twitter.com/DeRosaDesigns/status/1701772720730435748
"Create Your Own Supermodel!

Grab these 140 Supermodel  Photoshoot Midjourney Prompts

To get it:

1. RT this tweet
2. Reply 'SUPERMODEL'
3. Follow me 

  

Must follow or can't DM  

P.S.
Grab them while you can",https://twitter.com/ItsAivik/status/1704231438755762669
"THE METAMORPHOSIS

Modern adaptation of ""The Metamorphosis"" by Franz Kafka.  

Created using generative AI tools: RunwayML Gen-2, ZeroScope, SDXL, MidJourney, Bark, ElevenLabs, Coqui, wav2lip. 

Some thoughts and musings",https://twitter.com/rainisto/status/1703780912436056150
"from an older work:

photorealistic, a beautiful chinese woman wearing a high detailed Cheongsam, sitting on a bed, romantic mood, beautiful cinematic lighting --ar 2:3 --s 1000 --style raw",https://twitter.com/KIAI4RT/status/1703392932336750700
"Cosmic Angelica
“Don’t forget to show hospitality to strangers, for some who have done this have entertained angels without realizing it!” - Hebrews 13:2",https://twitter.com/ai_altdims/status/1703787562370752780
Very creative - I applied it to my robots :),https://twitter.com/theartofweb/status/1701564386110787834
"Images generated on Midjourney.

Maybe it's not art, but it's a fun creation to honor Pepito !",https://twitter.com/panthia0808/status/1703824253248770124
"Giving one of my favorite  a  little spin-off using MidJourney AI.

What the fam think?",https://twitter.com/cucubano_uwf/status/1703244940690546851
"Today`s   

 mixed - random inspiration

    
  prompt  ALT",https://twitter.com/TraffAlex/status/1704255052553027626
Alan Watts • A World of Illusions • New original edit • From my YouTube Channel,https://twitter.com/bradlivergood/status/1702814408643092805
Hmm. What Are You Thinking About?!,https://twitter.com/ai_altdims/status/1704072848807956877
Blade,https://twitter.com/Magicianug/status/1703973355039363118
"Good afternoon. “Putting on the Mask”. aiart midjourney…. Do you feel the need to mask your vulnerability?  I do.  Do you find that in work situations, people mistrust nuance and grey areas, or uncertainty?  It seems that decisiveness and confidence win, even if it’s fake.  I am… Show more",https://twitter.com/hildiebird/status/1703515432781812206
Bangkok at sunset. View of Wat Arun from the river.,https://twitter.com/sharonmawbry/status/1703450245231775977
Gorgeous female villain in distress My  with,https://twitter.com/scosinus32/status/1704236355507654748
"& Doctor Moreau present:

The Dachshund Chimpanzee (close-up)",https://twitter.com/daichshunds/status/1704295559224336531
Good morning Fam,https://twitter.com/CadizFFM/status/1704044431819559184
Chilling Beauty,https://twitter.com/cap_booya73/status/1704166847539552554
"Something quite interesting going on with Midjourney. I've tried Sanskrit mantras as prompts in the past and this wasn't happening, so something's changed most recently.

It's generating a very curious profusion of detail and other-wordliness with Sanskrit in Devanagari

+",https://twitter.com/saamaanyafreaky/status/1703313773237580084
3) scary cartoon clown               https://instagr.am/p/CxYi2USIRge/,https://twitter.com/mjmasterpieces/status/1704202967576883566
magic,https://twitter.com/sunouku/status/1703720896572371019
"The Infinite Painting 
 øneheart x reidenshi - distorted memories",https://twitter.com/benjaminbardou/status/1703104267270201715
"""落池"" is an absolutely perfect comic! It's living rent free in my head!

  
 https://m.bilibilicomics.com/share/reader/mc1000?utm_source=app_share_twitter&utm_medium=skiptimemission&systemLang=en&yh=MjE0NTYzMTAwMQ==&share_template=1_1&hashtag=manhwa,AnimeExpo2022,midjourney&time=2023-09-19_06:07:23…",https://twitter.com/itutsuki/status/1704074712064688132
new terraforming mars kickstarter campaign raised over $1M yet they're using midjourney??? can someone please make it make sense?,https://twitter.com/brennanoonan/status/1701974604464755192
"& 

 Gen-2 + motion controls. Basically is like having a render engine from still image now. 

cut and adjusted for color and speed of clips in Davinci Resolve. added some glitches with deform diffusion 

Alter. & Barren Gates - Nine Lives",https://twitter.com/Steven_Trueba/status/1702163522254500102
"Enjoy your weekend, folks 

Any nice plans or adventures?",https://twitter.com/MikeHindle/status/1702943116808818886
"Cuando el robot se pone sentimental
When the robot gets sentimental",https://twitter.com/V3rtebral/status/1702394602685181969
"Bubbly Friends

Can you imagine an undersea world where your friends are all bubbly talking sea creatures?",https://twitter.com/Caelitus_/status/1703463922206969961
"""Summer rain""",https://twitter.com/KIAI4RT/status/1703686865105080534
"Good morning, good afternoon or good evening wherever you are … from the  

  Q-posket community! ""May the force be with you""

Quote of the day:

""You can start small, but don't think small. Nothing big ever comes from thinking small.

Prompt: [character],… Show more",https://twitter.com/bobcrypto13/status/1704040651904385155
"Epic Prompt Battle  

 Pop Art... Where culture meets color!

 $25 prize to the winner!

Share your art below",https://twitter.com/HelloUncut/status/1703149047605793063
"Goodnight everyone. Wishing you amazing, fantastical dreams limited only by your own imagination.",https://twitter.com/Caelitus_/status/1703578598186045710
"This image was created through a variation of the amazing niji prompt shared today by 

.

Give it a try, see tweet linked below",https://twitter.com/Tazibao22/status/1703477842313359580
"Rainy Day. Poor Panda. 
Don’t float away.

    

https://tiktok.com/t/ZT82Ew9S7/",https://twitter.com/TheRezmyra/status/1701298063459942838
"Drawing of a Beautiful Magical Girl 

Redbubble: https://redbubble.com/shop/ap/152297223…",https://twitter.com/KireiCanvas/status/1703030582169456994
"Another ""from above VS from below"" try. ;P
This time even with camera angle changes, the details of characters are great. I like them.",https://twitter.com/posorom/status/1703960943120560306
"Today one of my biggest dreams became a reality: Creating a Music Video 100% from scratch using 

 AI, Photoshop, After Effects and Premiere as the Official Music Video for the 

 classic The Brazilian Hipster for their 20th anniversary!  Many more to come.",https://twitter.com/DJMaculate/status/1702814854325973425
"Using http://v0.dev to build this whole room chat interface in minutes. AND dive into every component and interaction to polish.
.

 really delivered Midjourney for UI. 
.
Crazy future! https://v0.dev/r/swunP7t",https://twitter.com/chunonline/status/1702455473612427446
A preview of what's to come tomorrow.,https://twitter.com/Artedeingenio/status/1703152668179320911
Gorgeous evil babe in peril My  with,https://twitter.com/scosinus32/status/1704241119163253172
"(Made with 

)",https://twitter.com/Edwin_isme/status/1704300345223192608
"GM Friends

Crafting GMs with Midjourney has been an incredible creative journey.

Seeing each one come to life is magical.

GM allows me to explore my creativity in new ways.

Thank you to everyone who has liked and supported my GMs

Your encouragement inspires me.",https://twitter.com/dark3web1/status/1701113592437948709
"Wishing everyone a very Shubh Ganesh Chaturthi. May the Vighnaharta bless you all with his auspicious grace.

Here is a compilation of several artistic techniques to render Shree Ganesha in Midjourney AI by me.

Enjoy.",https://twitter.com/MumukshuSavitri/status/1703827416144322763
"Good night dear friends 

Free Mind X Collection.
""As time passes, the ""mind"" begins to be reborn in a different galaxy with a new energy, in different bodies. 

1/1  
25 xtz   
https://objkt.com/asset/KT1AfTKRTvcGR43iFeHLr4Sdv8NkWksyvzrE/13…",https://twitter.com/BerkerDalmis/status/1703831183082070474
Hope you are enjoying your Saturday Fam,https://twitter.com/CadizFFM/status/1702963661117980953
Lovely female villain in great danger My  with,https://twitter.com/scosinus32/status/1704241416749056510
"Need Professional Food Images?

Grab these 145 Professional Food Midjourney Prompts

To get it:

1. RT this tweet
2. Reply 'FOOD'
3. Follow me 

  

Must follow or can't DM   

P.S.
Grab them while you can",https://twitter.com/ItsAivik/status/1702057120294732044
Good morning. Have a nice day.,https://twitter.com/rin22cal51yn/status/1703535551176171842
"""AI Gurus"" are lying.

There's no AI automation.

99% of their tools are useless.

• ChatGPT 4 is the best writing AI.
• MidJourney is the best Art Creation AI.
• Google Bard is the best online search AI.

THAT'S IT. This won't change soon.

Stop caring about AI so much.",https://twitter.com/artshapran/status/1703351370219147492
"These are complete area repaints of image 1 from previous post.(also in comments)
Crazy,weird and more detailed.",https://twitter.com/OrctonAI/status/1704160415570079901
Prompt by,https://twitter.com/sharonmawbry/status/1703714671675535710
"Harmony in the cup, storm beyond the door.",https://twitter.com/koldo2k/status/1703654747201265684
"Added some 

 to the gallery.

Visit http://simaleksic.com fore more!",https://twitter.com/simaleksic_/status/1704304283296972978
"Intertwined

Experience the prompt at:
http://primaprompt.com/prompt/883471",https://twitter.com/primaprompt/status/1704012688030912559
"Agent AI-F1R3 Codename FIRE
Weapon type sniper, hits a fly at 3.600 m

""Attention FIRE, the target is moving""

""Not for long""

""Cyber Assassins - FIRE""",https://twitter.com/KIAI4RT/status/1704137557150249081
Embracing jungle life to the fullest. At least until the bugs come out.,https://twitter.com/Caelitus_/status/1703542679554912332
Take that Monday! I'm moving on to Tuesday whether you like it or not!,https://twitter.com/Caelitus_/status/1703912535836033240
"GM friends!

Kicking off an exciting new series made with Midjourney.

Crafting these 350+ images has been a magical creative journey.

Thank you for all the likes & support so far.

Your encouragement inspires me to keep creating.

Have a beautiful day!",https://twitter.com/dark3web1/status/1703287671236575532
"GM Friends

Crafting GMs with Midjourney has been an incredible creative journey.

Seeing each one come to life is magical.

GM allows me to explore my creativity in new ways.

Thank you to everyone who has liked and supported my GMs

Your encouragement inspires me.",https://twitter.com/dark3web1/status/1702200511347511661
"Share Your Best AI Generated Image of the Day here as part of my goal to !           

Excited to see what you created          

Like & RT each others work  

   

 
  … Show more",https://twitter.com/bobcrypto13/status/1704216164979606014
"http://youtube.com/shorts/kSfPzIDysok…

 Witness the Magic of AI: AdityaL1 Mission to the Sun 

Experience the fusion of creativity & technology in this 1-minute visual journey! 

 Script:   Imagery:   Motion:   Music: 
Don't miss this… Show more",https://twitter.com/pranav_quant/status/1701847890354672106
"9 Best Udemy ChatGPT Courses Online 2023

http://jadirectives.com/best-udemy-chatgpt-courses/…",https://twitter.com/FahmidaNushra/status/1701970790432838016
3) frozen christmas clipart set elsa and anna watercolor elements               https://instagr.am/p/CxYOQRHiKTC/,https://twitter.com/mjmasterpieces/status/1704156895794155905
"GM guys!
Sleeping beauty in space.",https://twitter.com/posorom/status/1704127424298983606
"& Doctor Moreau present:

The Black Swan Dachshund",https://twitter.com/daichshunds/status/1703819098767970552
"Check out much more on Bilibili Comics - search ""Dragon and Phoenix Flip"" and favorite!
 
  

https://m.bilibilicomics.com/share/reader/mc29?utm_source=app_share_twitter&utm_medium=skiptimemission&systemLang=en&yh=ODMyODQ5MDAy&share_template=1_6&hashtag=midjourney,VRChat,mangalover&time=2023-09-17_21:28:34…",https://twitter.com/GalaxyQ27027995/status/1703463622117388770
"Wishing Prime Minister 

 a very Happy Birthday!  Here are some stills from a birthday party that never took place. 

Disclaimer: These are AI generated images.",https://twitter.com/sahidtwt/status/1703303699098116558
"Do You Love Japan?  

Grab these 143 Surreal Japanese Illustration Midjourney Prompts

To get it:

1. RT this tweet
2. Reply 'JAPAN'
3. Follow me 

  

Must follow or can't DM  

P.S.
Grab them while you can",https://twitter.com/ItsAivik/status/1703144265658884285
Good morning. Have a nice day.,https://twitter.com/rin22cal51yn/status/1703897687295250835
"Artificial General Intelligence or  in simple terms:

AI today is like a toolbox with specific tools.

 For example,  generates text and  creates images. 

But AGI is the dream of making AI versatile enough to handle all kinds of tasks, like humans do.",https://twitter.com/AnujDTech/status/1702988579654492660
"Ecom brands will pay you $3k+/month to record 1 tiktok video a day

All you have to do is learn how to use chatgpt + midjourney

Find some brand owners and ask.",https://twitter.com/TheMoeHayek/status/1703846387715080454
"Princess Elsa 
IMAGE PROMPT: ""Princess Elsa, Ice Frost illuminating moonshine, beam; digital painting, extreme detail, 120k,  ultra hd, hyper detailed, white, wlop, digital painting; crystal body""",https://twitter.com/sweetos_art/status/1703082867927253185
"He looks like a cute little Robo Spider, but be careful 

Looking forward to a new week",https://twitter.com/fifty7fifty7/status/1703385773347881148
"We spend all week researching the top AI tools so you don't have to...

Get insights, tools, and news for free when you join our community of 40,000+ readers.",https://twitter.com/theDeepView/status/1693209510364828096/analytics
Let's Go For Quick Swim Workout Before Bed?!,https://twitter.com/ai_altdims/status/1704208743385419813
"Generate & Profit With AI ART WITHOUT Any Technical Skills WITHOUT Any Coding, WITHOUT Writing In Just 5 Minutes DAILY! First Ever MidJourney Killer A.I Technology Creates & Sells UNLIMITED Ultra Profitable Visuals. For more details visit.. https://pin.it/2k6wUaC via",https://twitter.com/NeamulKabir5487/status/1703667913276936310
"Big Tattoo Lover? 

Grab these 141 Mysterious Body Tattoos Midjourney Prompts

To get it:

1. RT this tweet
2. Reply 'TATTOO'
3. Follow me 

  

Must follow or can't DM   

P.S.
Grab them while you can",https://twitter.com/ItsAivik/status/1703869054052696371
"Soothing relaxation music
Please check
https://youtu.be/z-ZLtpClbOA",https://twitter.com/99_Peaceful/status/1704265458227040320
"Global Matrix AI -  
Link Below  
https://store.globalmatrixai.com/trends-collection-v1-v6… 

                   … Show… Show more",https://twitter.com/globalmatrixai/status/1704310852537749701
"The archetype and the architects.

 V5.2",https://twitter.com/artamagig/status/1702355753078517969
"another image generated in Midjourney by starting the prompt with “3D” 

I was really pleased with the depth that results from using the command at the beginning of your prompt.",https://twitter.com/michaeljmuch/status/1703518621975052535
"Announcing TWO new services on StartOS!

1. Stable Diffusion is a text-to-image AI, similar to Midjourney

2. FreeGPT is a chat AI, similar to ChatGPT

Both are self-hosted and uncensored, running privately on your own server, accessible from anywhere.

Check it out",https://twitter.com/start9labs/status/1704199417329516570
Would you pick up a hitchhiker?,https://twitter.com/girlsofmidjour/status/1703329682106519947
"The Cooking Lesson.

V5.2",https://twitter.com/artamagig/status/1703889114297184498
manga horror black and white diver in the black océan               https://instagr.am/p/CxXXUeSKoYW/,https://twitter.com/mjmasterpieces/status/1704039840503787767
"In her deep sleep space…

V5.2",https://twitter.com/artamagig/status/1704152679704859023
Blossoms Of Steel,https://twitter.com/RedsNotAnArtist/status/1703887554360009115
"Today's   freshly made!

One of my recent <Blue Ocean Period> concept:
super talented  of  created this art according to my wishes

.Creating everyday on  on 

https://opensea.io/assets/ethereum/0x495f947276749ce646f68ac8c248420045cb7b5e/8416606293239445603729245185561759308136905379195451964821854864860663250945/…",https://twitter.com/chair_house/status/1704296266535252119
6) Watercolor Fall Picnic - Autumn scenery clipart - Autumn outdoor dinner with mountains view               https://instagr.am/p/CxZMDSFoARE/,https://twitter.com/mjmasterpieces/status/1704295090976379184
4) Watercolor Fall Picnic - Autumn scenery clipart - Autumn outdoor dinner               https://instagr.am/p/CxY-UH_Iz4L/,https://twitter.com/mjmasterpieces/status/1704266177042661417
"It’s always a good time for a smart move. So get a broker with the tech, rates, and support you need.",https://twitter.com/tastytrade/status/1697704126409220342/analytics
"According to the office hours, Version 5.3 is in progress and will include a new aesthetic system that allows users to make personalization of things.
  
See My Ai Master Peice Images",https://twitter.com/shahid_rsr/status/1701275887277318650
"AI Generated Photos
stabilityai stable-diffusion-2-1 | OpenAI Dall-E | Midjourney 

Prompt: ""Cloudy weather in Santiago Dominican Republic in kodak potra style""",https://twitter.com/WeatherWindowAI/status/1704318983971713119
5) Watercolor Fall Picnic - Autumn scenery clipart - Autumn outdoor dinner with mountains view               https://instagr.am/p/CxZFL16oM8v/,https://twitter.com/mjmasterpieces/status/1704277607624106467
