prompt,link
Step by step process: Midjourney + Runway + Stable Audio + Adobe Express,https://twitter.com/anukaakash/status/1706345371885072763
Elegance Blossoms,https://twitter.com/RedsNotAnArtist/status/1706309998660214830
"Going to compare Midjourney outputs for these prompts. It's a biased comparison since these prompts were selected to look good for DALL·E 3, but I wanted to see the difference! Here's the first:",https://twitter.com/bio_bootloader/status/1704549892004397391
"TOP 3 AI TOOLS that Rival Midjourney! 

Part II 

Let's dive into",https://twitter.com/zeuuss_01/status/1706361696607146247
"Tribute to Keith
made with Midjourney and Runway",https://twitter.com/SandyDamb/status/1704962729256091658
Hunter,https://twitter.com/Magicianug/status/1704533046391873750
Boys in bathrooms,https://twitter.com/ViiiFf33713/status/1705082634383020528
"10 ATMOSPHERIC SCENES IN MIDJOURNEY. PART 2

- Witty Banter Scene
- Mystery Scene
- Workplace Scene
- Domestic Scene
- Thriller Scene
- Futuristic Scene
- Expository Scene
- Slapstick Scene
- Chase Scene
- Climactic Scene

Prompt: movie still, photo of an astronaut, [SCENE],… Show more",https://twitter.com/ciguleva/status/1706166982192808008
Good morning. Have a nice day.,https://twitter.com/rin22cal51yn/status/1705346483866726711
"I don't want to have to choose between ChatGPT and  after  is released!

So... How about both?

Introducing: ChatJourney!",https://twitter.com/doganuraldesign/status/1704593070086361216
"When she looks at you like this, you know you done fudged up.",https://twitter.com/Caelitus_/status/1705662959693770979
"Well, I think I've played too much with MidJourney.",https://twitter.com/VictorMurea/status/1706261238647320727
Good morning. Rise and grind.,https://twitter.com/TArbalest/status/1706279841186640080
Do not listen to them! You are awesome!,https://twitter.com/matifrackowiak/status/1705982424369561937
"Sunday  - Goth Creations

Have Fun, Post Your Best, & Tag Your Friends!",https://twitter.com/aiWerx/status/1705897796279185642
"Breaking News

OpenAI releases DALL-E 3 

Midjourney has got competition now. 

 A thread",https://twitter.com/LinusEkenstam/status/1704548965880885335
Do not listen to them! You are awesome!,https://twitter.com/matifrackowiak/status/1705982424369561937
"Sunday  - Goth Creations

Have Fun, Post Your Best, & Tag Your Friends!",https://twitter.com/aiWerx/status/1705897796279185642
"Breaking News

OpenAI releases DALL-E 3 

Midjourney has got competition now. 

 A thread",https://twitter.com/LinusEkenstam/status/1704548965880885335
"Good morning, X!",https://twitter.com/Tazibao22/status/1704359983637495900
with  is so addicting!,https://twitter.com/BjoPhoto777/status/1706052497842880777
Beneath the Surface,https://twitter.com/aiartjosie/status/1705273791885213707
Waiting for Friday to arrive.,https://twitter.com/Caelitus_/status/1704903410758082835
"I asked MidJourney to generate a picture showing a group of cyber security professionals ... 

but when I saw the last picture, I was really creeped out",https://twitter.com/cyb3rops/status/1704478406757294175
"Good morning, X!",https://twitter.com/Tazibao22/status/1704359983637495900
with  is so addicting!,https://twitter.com/BjoPhoto777/status/1706052497842880777
Beneath the Surface,https://twitter.com/aiartjosie/status/1705273791885213707
Waiting for Friday to arrive.,https://twitter.com/Caelitus_/status/1704903410758082835
"I asked MidJourney to generate a picture showing a group of cyber security professionals ... 

but when I saw the last picture, I was really creeped out",https://twitter.com/cyb3rops/status/1704478406757294175
Another style,https://twitter.com/DMJeffChronicle/status/1706015517176115543
"I don’t think people understand just how quickly many jobs will be replaced by AI.

Ex: Midjourney and DALL-E 3 are now good enough that I find it hard to believe I’ll need to hire a graphic designer.

Knowledge work is going to have a reckoning.",https://twitter.com/mckaywrigley/status/1704557218509774924
What about a touch of retrofuturism ?,https://twitter.com/Tazibao22/status/1706390613871169574
"Good morning, Xers!
Let's start with just a touch of red 

(making this was so tricky!)",https://twitter.com/Tazibao22/status/1705083752496714113
"I asked MidJourney to generate a picture showing a group of cyber security professionals ... 

but when I saw the last picture, I was really creeped out",https://twitter.com/cyb3rops/status/1704478406757294175
Another style,https://twitter.com/DMJeffChronicle/status/1706015517176115543
"I don’t think people understand just how quickly many jobs will be replaced by AI.

Ex: Midjourney and DALL-E 3 are now good enough that I find it hard to believe I’ll need to hire a graphic designer.

Knowledge work is going to have a reckoning.",https://twitter.com/mckaywrigley/status/1704557218509774924
What about a touch of retrofuturism ?,https://twitter.com/Tazibao22/status/1706390613871169574
"Good morning, Xers!
Let's start with just a touch of red 

(making this was so tricky!)",https://twitter.com/Tazibao22/status/1705083752496714113
"As time goes by…
Sweet dreams",https://twitter.com/sharonmawbry/status/1705678079941620221
"Yesterday I shared a Midjourney prompt to generate ideas for your app interface.

But the interfaces generated usually contain lots of graphics and images - which is not always suitable.

Use this prompt instead if you want a cleaner, simpler design:

modern ios ui/ux design of a… Show more",https://twitter.com/chaseleantj/status/1704099305068601451
"After Us | Ai experimental short film | 

The preliminary images were generated in Midjourney",https://twitter.com/sergeykosenkov/status/1703722487823970639
GN from the Medieval Magician!,https://twitter.com/Dreamcoded56881/status/1704972405381194084
"Good morning, Xers!
Let's start with just a touch of red 

(making this was so tricky!)",https://twitter.com/Tazibao22/status/1705083752496714113
"As time goes by…
Sweet dreams",https://twitter.com/sharonmawbry/status/1705678079941620221
"Yesterday I shared a Midjourney prompt to generate ideas for your app interface.

But the interfaces generated usually contain lots of graphics and images - which is not always suitable.

Use this prompt instead if you want a cleaner, simpler design:

modern ios ui/ux design of a… Show more",https://twitter.com/chaseleantj/status/1704099305068601451
"After Us | Ai experimental short film | 

The preliminary images were generated in Midjourney",https://twitter.com/sergeykosenkov/status/1703722487823970639
GN from the Medieval Magician!,https://twitter.com/Dreamcoded56881/status/1704972405381194084
“100 Years of Star Wars” according to Midjourney,https://twitter.com/GwarWorin/status/1705845582823084161
The holographic universe,https://twitter.com/Jaycoby6427/status/1704633982208393536
"Easy Cinematic Scaling in 

Quick Tip for expanding your stories:

Generate one wide shot that sets the lighting and color grading (first shot). Then include that image in prompts with a low weight (0.5), combined with portrait tokens for variety.

Prompt  ALT",https://twitter.com/iamneubert/status/1705979171850387686
GN from the Medieval Magician!,https://twitter.com/Dreamcoded56881/status/1704972405381194084
“100 Years of Star Wars” according to Midjourney,https://twitter.com/GwarWorin/status/1705845582823084161
The holographic universe,https://twitter.com/Jaycoby6427/status/1704633982208393536
"Easy Cinematic Scaling in 

Quick Tip for expanding your stories:

Generate one wide shot that sets the lighting and color grading (first shot). Then include that image in prompts with a low weight (0.5), combined with portrait tokens for variety.

Prompt  ALT",https://twitter.com/iamneubert/status/1705979171850387686
"Good night from Brussels!  Isn't it amusing how MidJourney always portrays Brussels with wet pavements, as though it rains every single day in Belgium? 
By the way, give this post a like and I'll take a peek at your account tomorrow. If it piques my interest, I'll follow… Show more",https://twitter.com/thierrydd/status/1705727641645351190
Of water and plastic,https://twitter.com/HypsenV/status/1705644853835538809
